,en,ru,fr
0,superpowers,супердержавами,superpuissance
1,superpowers,супердержав,no_equality
2,lawlessnesses,беззаконие,no_equality
3,lawlessnesses,беззаконии,no_equality
4,lawlessnesses,беззаконности,no_equality
5,lawlessnesses,бесправия,no_equality
6,lawlessnesses,беспредела,no_equality
7,lawlessnesses,несоблюдения законности,no_equality
8,ambulances,машины скорой помощи,ambulance
9,ambulances,машин скорой помощи,ambulance
10,ambulances,автомобилей скорой помощи,ambulance
11,ambulances,автомобили скорой помощи,ambulance
12,ambulances,машинам скорой помощи,ambulance
13,ambulances,кареты скорой помощи,ambulance
14,ambulances,скорые,no_equality
15,ambulances,машинах скорой помощи,no_equality
16,ambulances,машинами скорой помощи,no_equality
17,ambulances,автомашины скорой помощи,no_equality
18,ambulances,санитарных машин,sanitaire
19,ambulances,санитарные машины,sanitaire
20,ambulances,скорых,ambulance
21,ambulances,санитарные автомобили,sanitaire
22,dispersed,рассредоточены,no_equality
23,dispersed,разогнали,no_equality
24,dispersed,разбросаны,dispersé
25,dispersed,разбросаны,disséminés
26,dispersed,рассредоточенных,no_equality
27,dispersed,рассеяны,no_equality
28,dispersed,разбросанных,disséminés
29,dispersed,разогнаны,no_equality
30,dispersed,разрозненных,no_equality
31,dispersed,разошлись,no_equality
32,dispersed,разогнала,dispersé
33,dispersed,разогнана,no_equality
34,dispersed,рассредоточенные,no_equality
35,dispersed,распылены,dispersion
36,dispersed,разгоне,no_equality
37,dispersed,разошлась,no_equality
38,beautifully,красиво,joliment
39,beautifully,красиво,superbement
40,beautifully,красиво,beau
41,beautifully,красиво,superbe
42,beautifully,прекрасно,très bien
43,beautifully,прекрасно,parfaitement
44,beautifully,прекрасно,beau
45,beautifully,великолепно,magnifiquement
46,beautifully,великолепно,superbement
47,beautifully,великолепно,très bien
48,beautifully,великолепно,beau
49,beautifully,превосходно,admirablement
50,beautifully,превосходно,merveilleusement
51,beautifully,превосходно,parfaitement
52,beautifully,замечательно,très bien
53,beautifully,замечательно,beau
54,beautifully,замечательно,superbe
55,beautifully,чудесно,merveilleusement
56,beautifully,чудесно,très bien
57,beautifully,чудесно,beau
58,beautifully,прекрасный,no_equality
59,hurricanes,ураганов,ouragan
60,hurricanes,ураганов,cyclone
61,hurricanes,ураганов,tempête
62,hurricanes,ураганы,ouragan
63,hurricanes,ураганы,cyclone
64,hurricanes,ураганами,ouragan
65,hurricanes,ураганами,cyclone
66,hurricanes,урагана,ouragan
67,hurricanes,урагана,cyclone
68,hurricanes,урагана,tempête
69,hurricanes,ураганам,ouragan
70,hurricanes,ураганам,cyclone
71,hurricanes,ураганам,tempête
72,hurricanes,ураганах,ouragan
73,farm,ферма,ferme
74,farm,ферма,exploitation agricole
75,farm,ферма,farm
76,farm,фермеров,agriculture
77,farm,фермеров,paysan
78,farm,хозяйство,no_equality
79,farm,фермерское хозяйство,exploitation agricole
80,farm,фермерский,agricole
81,farm,сельскохозяйственный,agricole
82,farm,сельскохозяйственных,agricole
83,farm,фермерских хозяйств,ferme
84,farm,фермерских хозяйств,exploitation agricole
85,farm,фермерских хозяйств,agriculture
86,farm,фермерских хозяйств,paysan
87,farm,сельскохозяйственной,agricole
88,farm,сельскохозяйственные,agricole
89,farm,сельскохозяйственного,agriculteur
90,farm,сельскохозяйственного,agricole
91,farm,фермерского хозяйства,exploitation agricole
92,farm,фермерского хозяйства,agriculteur
93,farm,фермерского хозяйства,agriculture
94,farm,фермерского хозяйства,farm
95,farm,сельских,agriculteur
96,farm,сельского хозяйства,agriculture
97,farm,сельского хозяйства,agricole
98,farm,хутор,no_equality
99,farm,обрабатывать,cultiver
100,farm,заниматься сельским хозяйством,agriculture
101,pedant,педант,no_equality
102,pedant,педантка,no_equality
103,pedant,неряха,no_equality
104,experimented,экспериментировал,no_equality
105,experimented,экспериментировали,essayé
106,experimented,экспериментировали,expérimentaient
107,experimented,экспериментировала,no_equality
108,experimented,ставили эксперименты,no_equality
109,experimented,экспериментальном порядке,titre expérimental
110,experimented,экспериментальной основе,expérimentation
111,experimented,экспериментальной основе,titre expérimental
112,experimented,проводятся эксперименты,expérimenté
113,experimented,проводятся эксперименты,expérimentation
114,experimented,пробовали,no_equality
115,experimented,экспериментальных,titre expérimental
116,experimented,опробовать,no_equality
117,experimented,порядке эксперимента,no_equality
118,experimented,провела эксперимент,expérimentation
119,experimented,проводили эксперименты,no_equality
120,experimented,экспериментируют,expérimentent
121,experimented,проводили экспериментов,expérimenter
122,experimented,проводили экспериментов,expérimentation
123,cutiss,городах,no_equality
124,cutiss,городов,no_equality
125,cutiss,города,no_equality
126,cutiss,городами,no_equality
127,cutiss,городам,no_equality
128,cutiss,городских,no_equality
129,cutiss,городской,no_equality
130,cutiss,город,no_equality
131,cutiss,крупных,no_equality
132,cutiss,больших,no_equality
133,cutiss,городе,no_equality
134,cutiss,столицах,no_equality
135,cutiss,городках,no_equality
136,Edwardian,эдвардианские,no_equality
137,Edwardian,эдвардиан,no_equality
138,imaging,формирование изображений,imagerie
139,imaging,формирование изображений,image
140,imaging,отображение,image
141,imaging,отображение,représentation
142,imaging,визуализация,no_equality
143,imaging,томография,no_equality
144,imaging,воспроизведение изображения,imagerie
145,imaging,воспроизведение изображения,image
146,imaging,воспроизведение изображения,reproduction
147,imaging,воспроизведение изображения,représentation
148,imaging,создание изображений,imagerie
149,imaging,создание изображений,image
150,imaging,формирование изображения,imagerie
151,imaging,формирование изображения,image
152,imaging,формирование изображения,représentation
153,imaging,отображающий,no_equality
154,founds,основывать,no_equality
155,founds,основывает,fonde
156,founds,находок,no_equality
157,anarchistic,анархистский,no_equality
158,Tetons,большие холмы,no_equality
159,sultans,султанов,no_equality
160,sultans,султаны,sultan
161,sultans,султанами,no_equality
162,subserviently,подчинены,no_equality
163,subserviently,подчиненное,no_equality
164,subserviently,подчиненную,no_equality
165,subserviently,подчиненными,no_equality
166,subserviently,покорной,no_equality
167,subserviently,подчиненной,no_equality
168,subserviently,подчинение,no_equality
169,subserviently,подчиняться,no_equality
170,subserviently,вспомогательную,no_equality
171,subserviently,зависимом положении,no_equality
172,subserviently,подчинить,no_equality
173,subserviently,подчинена ему,no_equality
174,subserviently,подчиненных,no_equality
175,ledges,карнизов,no_equality
176,ledges,выступов,saillie
177,standardize,стандартизировать,normaliser
178,standardize,стандартизировать,uniformiser
179,standardize,стандартизировать,standardiser
180,standardize,стандартизировать,harmoniser
181,standardize,стандартизировать,unifier
182,standardize,стандартизировать,normalisation
183,standardize,нормировать,no_equality
184,standardize,стандартизироваться,no_equality
185,standardize,откалибровать,no_equality
186,machine,машина,machine
187,machine,машины,machine
188,machine,автомат,machine
189,machine,автомат,distributeur
190,machine,автомат,automate
191,machine,аппарат,machine
192,machine,аппарат,appareil
193,machine,автоответчик,répondeur
194,machine,станок,machine
195,machine,устройство,machine
196,machine,устройство,appareil
197,machine,устройство,engin
198,machine,механизм,machine
199,machine,механизм,mécanique
200,machine,механизм,moteur
201,machine,машинный,machine
202,machine,машинка,machine
203,machine,компьютер,machine
204,machine,компьютер,ordinateur
205,machine,оборудование,machine
206,machine,оборудование,appareil
207,machine,оборудование,engin
208,machine,оборудование,machinerie
209,machine,прибор,machine
210,machine,прибор,appareil
211,machine,прибор,engin
212,machine,установка,no_equality
213,machine,агрегат,no_equality
214,machine,двигатель,machine
215,machine,двигатель,engin
216,machine,двигатель,moteur
217,construes,истолковывает,interprète
218,forfeiture,конфискация,confiscation
219,forfeiture,конфискация,saisie
220,forfeiture,изъятие,confiscation
221,forfeiture,изъятие,saisie
222,forfeiture,изъятие,dépossession
223,forfeiture,изъятие,suppression
224,forfeiture,лишение,privation
225,forfeiture,арест,confiscation
226,forfeiture,арест,saisie
227,materialists,материалисты,no_equality
228,betterment,улучшение,amélioration
229,betterment,улучшение,progrès
230,betterment,улучшение,améliorer
231,betterment,благо,bien-être
232,betterment,благо,bien
233,betterment,благо,intérêt
234,betterment,совершенствование,amélioration
235,betterment,совершенствование,perfectionnement
236,betterment,улучшения жизни,no_equality
237,betterment,благоустройство,amélioration
238,betterment,улучшению жизни,no_equality
239,incur,нести,engager
240,incur,нести,encourir
241,incur,нести,subir
242,incur,нести,supporter
243,incur,нести,assumer
244,incur,понести,subir
245,incur,понести,supporter
246,incur,причинить,entraîner
247,incur,получать,no_equality
248,incur,понести расходы,subir
249,incur,понести расходы,supporter
250,incur,нести расходы,no_equality
251,incur,понести убытки,subir
252,incur,понести убытки,supporter
253,incur,понести убыток,subir
254,incur,понести убыток,supporter
255,incur,подлежат,no_equality
256,incur,повлечет за собой,entraîner
257,interlarding,уснащение,no_equality
258,decrypt,расшифровать,décrypter
259,decrypt,расшифровать,déchiffrer
260,decrypt,расшифровать,décoder
261,decrypt,дешифровать,no_equality
262,decrypt,расшифровывать,décrypter
263,decrypt,расшифровывать,déchiffrer
264,decrypt,расшифровывать,décoder
265,decrypt,расшифровки,no_equality
266,decrypt,расшифровку,no_equality
267,jealous,ревнивый,jaloux
268,jealous,завистливый,envieux
269,jealous,ревнуешь,jalousie
270,jealous,завидую,envie
271,jealous,завидую,envier
272,jealous,ревную,jalousie
273,jealous,завидуешь,jalousie
274,jealous,завидуешь,envie
275,jealous,ревнует,jalousie
276,jealous,ревность,no_equality
277,jealous,ревновал,no_equality
278,jealous,ревновала,no_equality
279,jealous,завидует,envieux
280,jealous,завидует,jalousie
281,jealous,завидует,envie
282,jealous,завидовал,envieux
283,jealous,завидовал,envier
284,jealous,завидовала,no_equality
285,jealous,завидуют,envieux
286,jealous,завидуют,jalousie
287,jealous,ревностный,no_equality
288,jealous,ревнующий,no_equality
289,elites,элиты,élite
290,elites,элит,élite
291,elites,элита,élite
292,elites,элитами,no_equality
293,elites,элитой,élite
