,en,ru,fr
0,sparse,скудные,maigre
1,sparse,скудная,no_equality
2,sparse,разрозненные,incomplète
3,sparse,разрозненными,no_equality
4,sparse,малочисленным,no_equality
5,sparse,незначительной,no_equality
6,sparse,невелик,no_equality
7,sparse,малонаселенности,no_equality
8,sparse,небогата,no_equality
9,teasers,дразнилки,no_equality
10,teasers,тизеры,no_equality
11,Satanic,сатанинский,satanique
12,Satanic,сатанинскую,no_equality
13,Satanic,дьявольская,diabolique
14,Satanic,сатанистов,sataniste
15,Satanic,сатанинскими,no_equality
16,Satanic,сатанистской,no_equality
17,Satanic,satanic,no_equality
18,Satanic,сатанизм,no_equality
19,Satanic,мельниц сатаны,no_equality
20,Satanic,сатанической,no_equality
21,connoting,значение,signification
22,intimated,намекнул,a insinué
23,intimated,намекнул,a sous-entendu
24,intimated,намекнул,a laissé entendre
25,intimated,дал понять,no_equality
26,intimated,намекал,a insinué
27,intimated,намекал,a laissé entendre
28,inhibiting,препятствующих,no_equality
29,inhibiting,препятствующим,empêchant
30,inhibiting,сдерживающих,entravant
31,inhibiting,препятствует,empêcher
32,inhibiting,препятствует,empêche
33,inhibiting,препятствующие,empêchant
34,inhibiting,препятствующие,entravant
35,inhibiting,ингибирования,no_equality
36,inhibiting,сдерживающим,no_equality
37,inhibiting,мешающих,entravant
38,inhibiting,препятствующий,no_equality
39,inhibiting,препятствуя,no_equality
40,inhibiting,сдерживающими,no_equality
41,inhibiting,сдерживающие,no_equality
42,inhibiting,тормозящих,no_equality
43,inhibiting,подавления,no_equality
44,inhibiting,препятствующими,empêchant
45,inhibiting,препятствующими,entravant
46,impermeable,непроницаемый,étanche
47,impermeable,водонепроницаемый,étanche
48,Macedonia,македония,macédoine
49,Macedonia,македония,macédonien
50,Macedonia,македонии,macédoine
51,Macedonia,македонии,macédonien
52,Macedonia,македонией,macédoine
53,Macedonia,македонию,macédoine
54,reflexly,рефлекс,réflexe
55,reflexly,рефлекторный,no_equality
56,reflexly,рефлексный,no_equality
57,reflexly,рефлекторно,no_equality
58,reflexly,привычке,réflexe
59,reflexly,рефлекторной,no_equality
60,smoked,копченый,fumé
61,smoked,курил,no_equality
62,smoked,курила,no_equality
63,smoked,курили,no_equality
64,smoked,выкурил,fumais
65,smoked,выкурила,no_equality
66,smoked,курят,fumaient
67,smoked,курят,fument
68,smoked,курят,fumant
69,smoked,курят,fumeur
70,smoked,скурил,no_equality
71,smoked,куришь,no_equality
72,smoked,курю,no_equality
73,smoked,курит,no_equality
74,smoked,выкурили,fumé
75,smoked,курить,no_equality
76,smoked,поджарил,no_equality
77,smoked,выкуривал,fumait
78,stung,ужаленный,no_equality
79,stung,уязвленный,no_equality
80,partisan,партизан,partisan
81,partisan,сторонник,partisan
82,partisan,узкопартийных,no_equality
83,partisan,партии,no_equality
84,partisan,пристрастных,partisan
85,partisan,партизанских,no_equality
86,partisan,тенденциозных,partisan
87,partisan,партийных,partisan
88,partisan,партийной,partisan
89,partisan,партизанской,no_equality
90,partisan,предвзятых,no_equality
91,partisan,партийными,partisan
92,partisan,пристрастным,partial
93,partisan,предвзятая,no_equality
94,partisan,предвзятой,no_equality
95,accompanied,сопровождаемый,accompagné
96,accompanied,сопряженный,no_equality
97,accompanied,сопутствуемый,no_equality
98,accompanied,подающийся,no_equality
99,accompanied,в сопровождении,no_equality
100,tosses,бросает,jette
101,tosses,бросает,balance
102,tosses,бросков,no_equality
103,tosses,швыряет,jette
104,tosses,швыряет,balance
105,tosses,выкидывает,jette
106,tosses,выкидывает,balance
107,tosses,выбрасывает,jette
108,tosses,бросит,no_equality
109,tosses,подбрасываний,no_equality
110,weldment,сварная конструкция,no_equality
111,weldment,сварное изделие,no_equality
112,weldment,сварка,soudure
113,accomplishments,достижения,réalisation
114,accomplishments,достижения,réussite
115,accomplishments,достижений,no_equality
116,accomplishments,достижениями,réalisation
117,accomplishments,достижениями,accomplissement
118,accomplishments,достижениями,résultats obtenus
119,accomplishments,достижениями,succès
120,accomplishments,достижениями,acquis
121,accomplishments,достижениями,avancée
122,accomplishments,достижениях,no_equality
123,accomplishments,результатов,no_equality
124,accomplishments,результаты,no_equality
125,accomplishments,успехи,réalisation
126,accomplishments,успехи,accomplissement
127,accomplishments,успехи,succès
128,accomplishments,успехи,acquis
129,accomplishments,успехи,réussite
130,accomplishments,успехи,avancée
131,accomplishments,достижениям,réalisation
132,accomplishments,достижениям,accomplissement
133,accomplishments,достижениям,résultats obtenus
134,accomplishments,достижениям,succès
135,accomplishments,достижениям,acquis
136,accomplishments,достижениям,réussite
137,accomplishments,достижениям,avancée
138,accomplishments,успехов,réalisation
139,accomplishments,успехов,succès
140,accomplishments,успехов,acquis
141,accomplishments,успехов,réussite
142,accomplishments,успехов,avancée
143,accomplishments,результатами,réalisation
144,accomplishments,достигнутые,réalisation
145,accomplishments,достигнутые,succès
146,accomplishments,достигнутые,acquis
147,accomplishments,достигнутые,accompli
148,accomplishments,достигнутые,avancée
149,accomplishments,достигнутых результатах,résultats obtenus
150,accomplishments,достигнутых результатах,progrès accomplis
151,accomplishments,свершения,réalisation
152,accomplishments,свершения,accomplissement
153,accomplishments,свершений,no_equality
154,accomplishments,результатам,réalisation
155,roiling,загрязнение,no_equality
156,roiling,охватили,no_equality
157,conclusions,оргвыводы,no_equality
158,Malaysias,малазийский,no_equality
159,Malaysias,малайзийский,no_equality
160,Malaysias,малайзии,malaisie
161,Malaysias,малайзии,malaisien
162,Malaysias,малайзии,malais
163,Malaysias,малайзии,malaysia
164,Malaysias,малазийские,no_equality
165,Malaysias,малайской,no_equality
166,Malaysias,малайзийском,malaisien
167,Malaysias,малайзия,malaisie
168,Malaysias,малайзия,malaysia
169,heuristics,эвристика,no_equality
170,heuristics,эвристический,no_equality
171,heuristics,heuristics,no_equality
172,committals,госпитализации,hospitalisation
173,committals,стационарах соответствующего,hospitalisation
174,humanitarianism,гуманизм,humanitarisme
175,humanitarianism,гуманизм,humanisme
176,humanitarianism,идеи гуманизма,humanitarisme
177,humanitarianism,идеи гуманизма,humanisme
178,humanitarianism,идеи гуманизма,humanité
179,precisions,уточнений,précision
180,abandoned,заброшенный,abandonné
181,abandoned,заброшенный,désaffecté
182,abandoned,законсервированный,no_equality
183,abandoned,отвергнутый,no_equality
184,generalization,обобщение,généralisation
185,generalization,генерализация,no_equality
186,generalization,всеобщем применении,no_equality
187,generalization,универсализации,généraliser
188,generalization,генерализации,no_equality
189,generalization,общие выводы,généralisation
190,joker,джокер,joker
191,joker,шутник,no_equality
192,joker,шутница,no_equality
193,ruthlessly,безжалостно,impitoyablement
194,ruthlessly,безжалостно,sans pitié
195,ruthlessly,безжалостно,sans merci
196,ruthlessly,безжалостно,cruellement
197,ruthlessly,беспощадно,impitoyablement
198,ruthlessly,беспощадно,sans pitié
199,ruthlessly,беспощадно,sans merci
200,ruthlessly,безжалостной,no_equality
201,hold,провести,tenir
202,hold,держать,tenir
203,hold,держать,maintenir
204,hold,держать,retenir
205,hold,держать,garder
206,hold,держать,conserver
207,hold,проводить,tenir
208,hold,проводить,organiser
209,hold,проводить,appliquer
210,hold,подождать,attendre
211,hold,держаться,tenir
212,hold,держаться,garder
213,hold,держаться,se tenir
214,hold,занимать,tenir
215,hold,занимать,occuper
216,hold,занимать,assumer
217,hold,подержать,tenir
218,hold,подержать,garder
219,hold,удержать,tenir
220,hold,удержать,maintenir
221,hold,удержать,retenir
222,hold,удержать,garder
223,hold,удержать,contenir
224,hold,удержать,conserver
225,hold,проведение,tenue
226,hold,трюм,cale
227,hold,трюм,soute
228,hold,удерживать,tenir
229,hold,удерживать,maintenir
230,hold,удерживать,retenir
231,hold,удерживать,détenir
232,hold,удерживать,garder
233,hold,удерживать,conserver
234,hold,задержать,retenir
235,hold,задержать,détenir
236,hold,задержать,garder
237,hold,взять,garder
238,hold,привлечь,no_equality
239,hold,обнять,no_equality
240,hold,привлекать,retenir
241,hold,считать,croire
242,hold,придерживаться,maintenir
243,hold,придерживаться,garder
244,hold,придерживаться,se tenir
245,hold,придерживаться,appliquer
246,hold,сохранить,tenir
247,hold,сохранить,maintenir
248,hold,сохранить,retenir
249,hold,сохранить,garder
250,hold,сохранить,conserver
251,hold,хранить,tenir
252,hold,хранить,maintenir
253,hold,хранить,détenir
254,hold,хранить,garder
255,hold,хранить,conserver
256,hold,содержать,tenir
257,hold,содержать,maintenir
258,hold,содержать,détenir
259,hold,содержать,garder
260,hold,содержать,contenir
261,hold,поддерживать,maintenir
262,hold,поддерживать,garder
263,hold,поддерживать,conserver
264,hold,вместить,contenir
265,hold,приём,no_equality
266,hold,придерживать,retenir
267,asphyxiating,удушающих,no_equality
268,asphyxiating,удушливых,no_equality
269,asphyxiating,удушающие,no_equality
270,heart,сердце,coeur
271,heart,сердце,âme
272,heart,сердце,fond
273,heart,сердечная,coeur
274,heart,душа,âme
275,heart,суть,fond
276,heart,сердечко,coeur
277,heart,сердцевина,no_equality
278,heart,мнение,avis
279,heart,сердечный,cardiaque
280,heart,центральное место,no_equality
281,heart,основу,no_equality
282,heart,сердечно-сосудистых,no_equality
283,heart,сердечно-сосудистые,no_equality
284,heart,духом,courage
285,heart,сердечник,no_equality
286,heart,харт,heart
287,movabilities,мои способности,no_equality
288,movabilities,моих способностях,no_equality
289,movabilities,свои способности,no_equality
290,movabilities,моих способностей,no_equality
291,movabilities,моими способностями,no_equality
292,movabilities,моих возможностей,no_equality
293,movabilities,своих способностях,no_equality
294,movabilities,своими способностями,no_equality
295,movabilities,мои возможности,no_equality
296,movabilities,моим способностям,no_equality
297,movabilities,своих способностей,no_equality
