,bigram,freq
2041,"('young_ADJ', 'man_NOUN')",39
12970,"('printing_NOUN', 'house_NOUN')",27
1063,"('hitch_ADJ', 'hiker_NOUN')",20
27794,"('thousand_NOUN', 'pound_NOUN')",15
14755,"('good_ADJ', 'deal_NOUN')",14
1108,"('year_NOUN', 'old_ADJ')",14
1378,"('long_ADJ', 'time_NOUN')",13
1867,"('little_ADJ', 'girl_NOUN')",12
1564,"('many_ADJ', 'year_NOUN')",11
1776,"('second_ADJ', 'car_NOUN')",10
1785,"('first_ADJ', 'car_NOUN')",10
3845,"('little_ADJ', 'boy_NOUN')",10
48039,"('die_NOUN', 'gottum_NOUN')",10
48040,"('gottum_NOUN', 'die_NOUN')",10
19295,"('new_ADJ', 'York_NOUN')",9
3194,"('heart_NOUN', 'problem_NOUN')",8
15931,"('great_ADJ', 'advantage_NOUN')",8
2682,"('sorry_ADJ', 'mister_NOUN')",8
3260,"('police_NOUN', 'station_NOUN')",8
13057,"('public_ADJ', 'affair_NOUN')",8
8110,"('dimensional_ADJ', 'array_NOUN')",7
18471,"('next_ADJ', 'day_NOUN')",7
35545,"('mister_NOUN', 'Whitefield_NOUN')",7
41262,"('proprietary_ADJ', 'estate_NOUN')",6
21406,"('great_ADJ', 'deal_NOUN')",6
1305,"('police_NOUN', 'sergeant_NOUN')",6
16214,"('great_ADJ', 'use_NOUN')",6
19977,"('mean_ADJ', 'time_NOUN')",6
11057,"('sound_ADJ', 'everybody_NOUN')",6
25853,"('paper_NOUN', 'money_NOUN')",5
20485,"('young_ADJ', 'women_NOUN')",5
31796,"('little_ADJ', 'book_NOUN')",5
3312,"('several_ADJ', 'year_NOUN')",5
47317,"('cold_ADJ', 'bloody_ADJ')",5
47318,"('bloody_ADJ', 'war_NOUN')",5
9956,"('mister_NOUN', 'president_NOUN')",5
42266,"('lb_NOUN', 'good_ADJ')",5
12278,"('new_ADJ', 'divide_NOUN')",5
7678,"('half_ADJ', 'way_NOUN')",5
8697,"('next_ADJ', 'morning_NOUN')",5
8537,"('warrior_NOUN', 'Warrior_NOUN')",5
16123,"('little_ADJ', 'piece_NOUN')",5
15847,"('little_ADJ', 'money_NOUN')",5
16825,"('print_NOUN', 'house_NOUN')",5
13709,"('old_ADJ', 'man_NOUN')",5
12326,"('army_NOUN', 'march_NOUN')",4
12325,"('German_ADJ', 'army_NOUN')",4
14818,"('grammar_NOUN', 'school_NOUN')",4
25443,"('good_ADJ', 'natur_NOUN')",4
20789,"('great_ADJ', 'civility_NOUN')",4
1610,"('police_NOUN', 'car_NOUN')",4
25875,"('old_ADJ', 'friend_NOUN')",4
3558,"('hitch_NOUN', 'hiker_NOUN')",4
2281,"('pale_ADJ', 'smile_NOUN')",4
19827,"('public_ADJ', 'business_NOUN')",4
6404,"('next_ADJ', 'year_NOUN')",4
3750,"('yellow_ADJ', 'piece_NOUN')",4
2309,"('strange_ADJ', 'thing_NOUN')",4
3726,"('newspaper_NOUN', 'story_NOUN')",4
5331,"('party_NOUN', 'people_NOUN')",4
4702,"('young_ADJ', 'people_NOUN')",4
23759,"('etc_ADJ', 'etc_ADJ')",4
22443,"('mister_NOUN', 'Denham_NOUN')",4
44913,"('royal_ADJ', 'society_NOUN')",4
13755,"('good_ADJ', 'deal_ADJ')",4
4795,"('thin_NOUN', 'pale_ADJ')",4
1944,"('ambulance_NOUN', 'man_NOUN')",4
2148,"('break_ADJ', 'leg_NOUN')",4
9116,"('mouth_NOUN', 'kiss_NOUN')",4
33631,"('great_ADJ', 'number_NOUN')",4
7711,"('way_NOUN', 'yup_ADJ')",4
7035,"('trouble_ADJ', 'yeah_NOUN')",4
7036,"('yeah_NOUN', 'trouble_NOUN')",4
2993,"('dangerous_ADJ', 'driving_NOUN')",4
7784,"('East_NOUN', 'coast_NOUN')",4
7783,"('whole_ADJ', 'East_NOUN')",4
7781,"('holy_ADJ', 'ghost_NOUN')",4
3250,"('good_ADJ', 'explanation_NOUN')",4
1398,"('police_NOUN', 'officer_NOUN')",4
7795,"('mother_ADJ', 'thing_NOUN')",4
7777,"('gree_ADJ', 'card_NOUN')",4
17174,"('sensible_ADJ', 'man_NOUN')",4
1758,"('young_ADJ', 'girl_NOUN')",4
2939,"('car_ADJ', 'behind_NOUN')",4
45922,"('paquet_NOUN', 'boat_NOUN')",4
7712,"('yup_ADJ', 'yup_NOUN')",4
2391,"('strange_NOUN', 'old_ADJ')",4
16039,"('little_ADJ', 'time_NOUN')",4
7907,"('heart_NOUN', 'break_NOUN')",3
35502,"('fire_NOUN', 'engine_NOUN')",3
5363,"('promoter_NOUN', 'program_NOUN')",3
13982,"('eldest_ADJ', 'son_NOUN')",3
14286,"('short_ADJ', 'hand_NOUN')",3
7218,"('wrong_ADJ', 'way_NOUN')",3
5362,"('net_ADJ', 'promoter_NOUN')",3
21925,"('next_ADJ', 'meeting_NOUN')",3
2050,"('little_ADJ', 'child_NOUN')",3
5146,"('motherfucker_NOUN', 'burn_NOUN')",3
5143,"('motherfucker_NOUN', 'burn_ADJ')",3
8852,"('lonely_ADJ', 'mind_NOUN')",3
19143,"('meeting_NOUN', 'house_NOUN')",3
47306,"('foreign_ADJ', 'earth_NOUN')",3
820,"('last_ADJ', 'year_NOUN')",3
5330,"(""'mon_NOUN"", 'party_NOUN')",3
6060,"('first_ADJ', 'week_NOUN')",3
7766,"('sunshine_ADJ', 'flow_NOUN')",3
16182,"('great_ADJ', 'noise_NOUN')",3
5941,"('heart_NOUN', 'feel_NOUN')",3
953,"('little_ADJ', 'bit_NOUN')",3
40372,"('postmaster_NOUN', 'general_ADJ')",3
6160,"('good_ADJ', 'thing_NOUN')",3
6751,"('market_NOUN', 'research_NOUN')",3
16073,"('greatest_ADJ', 'part_NOUN')",3
40856,"('new_ADJ', 'governor_NOUN')",3
21064,"('great_ADJ', 'erratum_NOUN')",3
6808,"('marketing_NOUN', 'strategy_NOUN')",3
8387,"('nest_ADJ', 'loop_NOUN')",3
16455,"('several_ADJ', 'instance_NOUN')",3
5829,"('That_ADJ', 'forever_NOUN')",3
24991,"('new_ADJ', 'type_NOUN')",3
33292,"('particular_ADJ', 'interest_NOUN')",3
12851,"('tallow_NOUN', 'chandler_NOUN')",3
12861,"('yogist_ADJ', 'son_NOUN')",3
12687,"('left_ADJ', 'behind_NOUN')",3
11148,"('bad_ADJ', 'habit_NOUN')",3
11082,"('stop_NOUN', 'hey_NOUN')",3
27908,"('common_ADJ', 'people_NOUN')",3
3789,"('old_ADJ', 'mister_NOUN')",3
3794,"('car_NOUN', 'driver_NOUN')",3
12254,"('memory_NOUN', 'clean_NOUN')",3
86,"('post_NOUN', 'office_NOUN')",3
27377,"('good_ADJ', 'effect_NOUN')",3
12394,"('stand_NOUN', 'side_NOUN')",3
27852,"('new_ADJ', 'one_NOUN')",3
31005,"('acceptable_ADJ', 'service_NOUN')",3
12413,"('war_ADJ', 'soviet_ADJ')",3
12414,"('soviet_ADJ', 'wrath_NOUN')",3
12403,"('Russian_ADJ', 'soil_NOUN')",3
11550,"('product_NOUN', '>amount_NOUN')",3
12379,"('third_ADJ', 'reich_NOUN')",3
2839,"('poor_ADJ', 'man_NOUN')",3
2865,"('much_ADJ', 'time_NOUN')",3
23398,"('great_ADJ', 'part_NOUN')",3
24696,"('great_ADJ', 'man_NOUN')",3
28815,"('subscription_NOUN', 'library_NOUN')",3
11567,"('amount_NOUN', 'amount_NOUN')",2
11546,"('product_NOUN', '>price_NOUN')",2
43280,"('exempting_ADJ', 'clause_NOUN')",2
43193,"('raising_NOUN', 'money_NOUN')",2
16041,"('great_ADJ', 'proficiency_NOUN')",2
16501,"('short_ADJ', 'hint_NOUN')",2
16967,"('Socratic_ADJ', 'method_NOUN')",2
11544,"('new_ADJ', 'product_NOUN')",2
39793,"('poor_ADJ', 'people_NOUN')",2
15963,"('future_ADJ', 'event_NOUN')",2
39497,"('etc_NOUN', 'etc_ADJ')",2
10567,"('gray_ADJ', 'green_ADJ')",2
11090,"('thousand_NOUN', 'people_NOUN')",2
43094,"('poor_ADJ', 'farmer_NOUN')",2
43048,"('much_ADJ', 'value_NOUN')",2
43391,"('sixty_NOUN', 'thousand_NOUN')",2
16653,"('many_ADJ', 'fault_NOUN')",2
43471,"('military_ADJ', 'business_NOUN')",2
42959,"('de_NOUN', '-camp_NOUN')",2
42958,"('aid_NOUN', 'de_NOUN')",2
10455,"('small_ADJ', 'change_NOUN')",2
11535,"('new_ADJ', 'LimeTest_NOUN')",2
10544,"('small_ADJ', 'fry_NOUN')",2
16711,"('public_ADJ', 'worship_NOUN')",2
16743,"('vegetable_ADJ', 'diet_NOUN')",2
14173,"('many_ADJ', 'instance_NOUN')",2
41010,"('personal_ADJ', 'difference_NOUN')",2
14273,"('occasional_ADJ', 'piece_NOUN')",2
14265,"('quarto_ADJ', 'volume_NOUN')",2
14254,"('great_ADJ', 'age_NOUN')",2
14240,"('ingenious_ADJ', 'man_NOUN')",2
40964,"('new_ADJ', 'york_NOUN')",2
14154,"('considerable_ADJ', 'man_NOUN')",2
14025,"('youngest_ADJ', 'son_NOUN')",2
41022,"('public_ADJ', 'quarrel_NOUN')",2
41713,"('able_ADJ', 'horse_NOUN')",2
14464,"('joint_ADJ', 'stool_NOUN')",2
40814,"('public_ADJ', 'measure_NOUN')",2
41939,"('back_ADJ', 'county_NOUN')",2
40850,"('small_ADJ', 'mortification_NOUN')",2
14381,"('year_NOUN', 'since_NOUN')",2
40873,"('proprietary_ADJ', 'instruction_NOUN')",2
41562,"('store_NOUN', 'baggage_NOUN')",2
1134,"('pale_NOUN', 'blue_NOUN')",2
41563,"('baggage_NOUN', 'etc_ADJ')",2
1142,"('gold_ADJ', 'glass_NOUN')",2
13643,"('second_ADJ', 'edition_NOUN')",2
1111,"('grey_ADJ', 'suit_NOUN')",2
1114,"('red_ADJ', 'tie_NOUN')",2
13573,"('considerable_ADJ', 'share_NOUN')",2
1160,"('bad_ADJ', 'eyes_NOUN')",2
41214,"('mister_NOUN', 'Quincy_NOUN')",2
13916,"('family_NOUN', 'anecdote_NOUN')",2
15236,"('excellent_ADJ', 'constitution_NOUN')",2
15359,"('private_ADJ', 'person_NOUN')",2
15784,"('little_ADJ', 'job_NOUN')",2
15770,"('good_ADJ', 'workman_NOUN')",2
42495,"('long_ADJ', 'line_NOUN')",2
39882,"('whole_ADJ', 'street_NOUN')",2
15798,"('little_ADJ', 'machine_NOUN')",2
1333,"('seat-belt_NOUN', ""'It_NOUN"")",2
11989,"('cold_ADJ', 'water_NOUN')",2
15688,"('twelve_ADJ', 'year_NOUN')",2
1256,"('good_ADJ', 'thank_NOUN')",2
14725,"('Indian_ADJ', 'war_NOUN')",2
1265,"('older_ADJ', 'man_NOUN')",2
14614,"('second_ADJ', 'wife_NOUN')",2
40664,"('several_ADJ', 'province_NOUN')",2
933,"('last_ADJ', 'night_NOUN')",2
33243,"('great_ADJ', 'affair_NOUN')",2
24966,"('excellent_ADJ', 'workman_NOUN')",2
25305,"('great_ADJ', 'confusion_NOUN')",2
25319,"('botch_NOUN', 'servant_NOUN')",2
33119,"('fellow_NOUN', 'citizen_NOUN')",2
33519,"('improper_ADJ', 'person_NOUN')",2
24608,"('bread_NOUN', 'etc_ADJ')",2
24611,"('West_ADJ', 'Indy_NOUN')",2
24831,"('ingenious_ADJ', 'acquaintance_NOUN')",2
33376,"('common_ADJ', 'law_NOUN')",2
25995,"('common_ADJ', 'life_NOUN')",2
