,bigram,freq
36780,"('“I_ADJ', '’m_NOUN')",46
23557,"('old_ADJ', 'man_NOUN')",44
108715,"('mister_NOUN', 'Summer_NOUN')",36
15550,"('good_ADJ', 'night_NOUN')",24
18059,"('first_ADJ', 'time_NOUN')",20
108680,"('mister_NOUN', 'Summers_NOUN')",19
16927,"('thought_ADJ', 'police_NOUN')",17
19292,"('big_ADJ', 'brother_NOUN')",16
56,"('long_ADJ', 'time_NOUN')",16
50363,"('’t_ADJ', 'think_NOUN')",15
48393,"('“I_ADJ', '’ve_NOUN')",14
59291,"('total_ADJ', 'Perspective_ADJ')",13
471,"('good_ADJ', 'time_NOUN')",13
39383,"('hitch_ADJ', 'hiker_NOUN')",12
72437,"('Informational_ADJ', 'illusion_NOUN')",11
2057,"('last_ADJ', 'time_NOUN')",11
111766,"('Stupid_ADJ', 'girl_NOUN')",10
36003,"('life_NOUN', 'form_NOUN')",10
39700,"('’t_ADJ', 'worry_NOUN')",10
47837,"('“I_ADJ', 'think_NOUN')",10
37924,"('star_ADJ', 'system_NOUN')",10
28270,"('old_ADJ', 'boy_NOUN')",10
15865,"('black_NOUN', 'hole_NOUN')",9
108708,"('mister_NOUN', 'Grave_NOUN')",9
49414,"('left_ADJ', 'hand_NOUN')",9
35360,"('bleed_ADJ', 'love_NOUN')",9
23504,"('long_ADJ', 'way_NOUN')",9
86779,"('third_ADJ', 'stroke_NOUN')",9
2279,"('light_ADJ', 'year_NOUN')",9
15824,"('soul_ADJ', 'alight_NOUN')",9
66271,"('clever_NOUN', 'bit_NOUN')",8
18342,"('year_NOUN', 'old_ADJ')",8
43271,"('anything_NOUN', 'else_ADJ')",8
15553,"('good_ADJ', 'good_ADJ')",8
16203,"('late_ADJ', 'goodbye_NOUN')",8
15864,"('Supermassive_ADJ', 'black_NOUN')",8
28483,"('first_ADJ', 'place_NOUN')",8
68250,"('next_ADJ', 'day_NOUN')",8
16736,"('right_ADJ', 'hand_NOUN')",8
23558,"('old_ADJ', 'woman_NOUN')",7
28783,"('last_ADJ', 'week_NOUN')",7
34043,"('young_ADJ', 'man_NOUN')",7
7596,"('whole_ADJ', 'life_NOUN')",7
14633,"('many_ADJ', 'time_NOUN')",7
3954,"('many_ADJ', 'year_NOUN')",7
20940,"('mrs_NOUN', 'Parsons_NOUN')",7
59334,"('Perspective_ADJ', 'Vortex_NOUN')",7
111850,"('last_ADJ', 'angel_NOUN')",7
54626,"('great_ADJ', 'grandfather_NOUN')",7
20178,"('long_ADJ', 'pause_NOUN')",7
71018,"('white_ADJ', 'robot_NOUN')",7
33884,"('many_ADJ', 'people_NOUN')",7
63209,"('time_NOUN', 'travel_NOUN')",7
24492,"('pneumatic_ADJ', 'tube_NOUN')",7
111299,"('white_ADJ', 'horse_NOUN')",6
14942,"('single_ADJ', 'day_NOUN')",6
88667,"('bagpipe_NOUN', 'music_NOUN')",6
92854,"('right_ADJ', 'foot_NOUN')",6
38620,"('Pan_ADJ', 'Galactic_ADJ')",6
14721,"('’t_ADJ', 'hold_NOUN')",6
108717,"('black_NOUN', 'box_NOUN')",6
48772,"('known_ADJ', 'Universe_NOUN')",6
108458,"('sacr_ADJ', 'silence_NOUN')",6
56799,"('intergalactic_ADJ', 'cruise_NOUN')",6
15866,"('hole_NOUN', 'Supermassive_ADJ')",6
35665,"('guitar_ADJ', 'guitar_NOUN')",6
36181,"('remarkable_ADJ', 'book_NOUN')",6
63039,"('little_ADJ', 'waiter_NOUN')",6
37515,"('’t_ADJ', 'matter_NOUN')",6
53419,"('awful_ADJ', 'lot_NOUN')",6
