,bigram,PMI
0,"('Porto', 'Ferrajo')",15.155384846101715
1,"('United', 'States')",14.65288450557253
2,"('hackney', 'coach')",14.602843823072938
3,"('Humpy', 'Dumpy')",14.57042234538056
4,"('Inspector', 'Martin')",14.57042234538056
5,"('librivox', 'recording')",14.492419833379287
6,"('mis', ""'ess"")",14.492419833379287
7,"('d', ""'If"")",14.079281867015924
8,"('Jonas', 'Oldacre')",13.989575953131634
9,"('weg', 'weg')",13.985459844659403
10,"('Hilton', 'Cubitt')",13.80746154268141
11,"('nineteenth', 'century')",13.454945127960624
12,"('King', 'Hans')",13.389850099738739
13,"('Grandfer', 'Cantle')",13.321678597097158
14,"('Saint', 'Meran')",13.155384846101715
15,"('grand', 'marshal')",13.116831605332322
16,"('1', 'Mus')",13.084995518210317
17,"('Exeunt', 'Scene')",12.995513509323326
18,"('Captain', 'leclere')",12.8823663516953
19,"('Captain', 'Leclere')",12.882366351695298
20,"('Gideon', 'Spilett')",12.811900607847905
21,"('robber', 'maie')",12.789062631855899
22,"('mrs', 'Sommer')",12.717979533794416
23,"('Christmas', 'Eve')",12.675915474227873
24,"('Christmas', 'eve')",12.533896469355444
25,"('Uncle', 'John')",12.460504653302523
26,"('St', 'George')",12.449406944419193
27,"('St', 'Louis')",12.449406944419193
28,"('Maybury', 'Hill')",12.404956992128946
29,"('Cyrus', 'Harding')",12.371695386344665
30,"('bar', ""'l"")",12.336057282378034
31,"('Friar', 'Laurence')",12.202913216184301
32,"('drink', 'offering')",11.915918911406326
33,"('mrs', 'Yeobray')",11.869982627239466
34,"('mrs', 'Yeobright')",11.82489473771093
35,"('heat', 'Ray')",11.821961112376526
36,"('Palais', 'de')",11.797832841483633
37,"('snow', 'Queen')",11.688842838301227
38,"('de', 'Salvieux')",11.605187763541238
39,"('-', 'law')",11.560438256807934
40,"('Cyrus', 'Hard')",11.411223750531306
41,"('Fir', 'Tree')",11.409430468708258
42,"('Sherlock', 'Holmes')",11.289136234990544
43,"('County', 'Paris')",11.248494250493197
44,"('copy', 'clerk')",11.157264579319937
45,"('M.', 'Morrel')",10.965121177481317
46,"('de', 'Saint')",10.913310058903567
47,"('snow', 'flake')",10.861274695354114
48,"('human', 'being')",10.677626579657828
49,"('mister', 'Bixby')",10.65785854135685
50,"('new', 'York')",10.61364287397968
51,"('mister', 'Coombes')",10.592448651710557
52,"('police', 'office')",10.579467484983567
53,"('Finland', 'woman')",10.57393316417771
54,"('Captain', 'Hard')",10.560438256807936
55,"('mister', 'Coombe')",10.495587112457969
56,"('new', 'Orlean')",10.45348564878619
57,"('mister', 'Jonas')",10.37005623037411
58,"('Lapland', 'woman')",10.215479193265233
59,"('de', 'justice')",10.212870340762477
60,"('picture', 'book')",10.212870340762477
61,"('thou', 'hast')",10.212870340762477
62,"('M.', 'de')",10.128806075974003
63,"('railway', 'station')",10.092375048575917
64,"('East', 'street')",10.023099340995227
65,"('sand', 'pit')",9.858905587826017
66,"('o', ""'er"")",9.800978024854645
67,"('dog', 'cart')",9.779380078458559
68,"('Horsell', 'common')",9.768324889949564
69,"('Wok', 'station')",9.71797953379442
70,"('real', 'Princess')",9.666652055417941
71,"('mister', 'Sherlock')",9.647590205903018
72,"('neighbor', 'Caderousse')",9.611064329877903
73,"('year', 'ago')",9.584517175266344
74,"('court', 'yard')",9.419321218229902
75,"('pine', 'tree')",9.342061726023907
76,"('heart', 'attack')",9.339041140816857
77,"('high', 'heel')",9.280915728185573
78,"('pine', 'wood')",9.195286351332156
79,"('de', 'Villefort')",9.190150264262389
80,"('hundred', 'yard')",9.189023598808108
81,"('dear', 'Watson')",9.147392055348183
82,"('good', 'bye')",9.145089865373835
83,"('', 'ai')",9.121961844564265
84,"('thou', 'art')",9.116008801509883
85,"('blue', 'sky')",9.1137256944645
86,"('any', 'rate')",9.072644415093777
87,"('art', 'thou')",9.054608256845741
88,"('deep', 'blue')",9.052971663385405
89,"('draw', 'nearer')",9.017539815653324
90,"('wide', 'world')",8.86946893841763
91,"('old', 'minister')",8.83993333846112
92,"('minute', 'later')",8.834960341804742
93,"('mister', 'Holmes')",8.790330378019101
94,"('green', 'smoke')",8.714515678490846
95,"('enter', 'Juliet')",8.494319366294768
96,"('towards', 'Chertsey')",8.478722511243749
97,"('twenty', 'four')",8.47356080612797
98,"('few', 'minute')",8.40965450707207
99,"('next', 'morning')",8.33547189180766
100,"('old', 'grandmother')",8.33297334974124
101,"('half', 'past')",8.315422926510818
102,"('new', 'clothe')",8.302855336697519
103,"('five', 'minute')",8.301278346027276
104,"('good', 'deal')",8.301209067291117
105,"('three', 'month')",8.286426947732558
106,"('little', 'Mice')",8.28347960844253
107,"('plunge', 'into')",8.190177754902374
108,"(""'"", 'em')",8.154445897132101
109,"(""'"", 'twill')",8.154445897132101
110,"(""'"", 'll')",8.1544458971321
111,"('older', 'than')",8.068886695653545
112,"('hundred', 'mile')",8.064182836345582
113,"('no', 'doubt')",8.012595161653653
114,"('hundred', 'foot')",8.006742478194695
115,"(""'"", 'st')",7.966818893956329
116,"('thou', 'wild')",7.890942245875111
117,"(""'s"", 'attorney')",7.880424373961112
118,"(""'"", 'clock')",7.877336306086583
119,"('great', 'deal')",7.866365015670068
120,"('well', 'known')",7.810032405703023
121,"('sat', 'down')",7.781140882876731
122,"('young', 'girl')",7.72498590728819
123,"('poor', 'fellow')",7.724235508602362
124,"('too', 'late')",7.718210753450473
125,"('little', 'robber')",7.698517107721372
126,"('few', 'second')",7.619411672591426
127,"('no', 'longer')",7.600959278340376
128,"('dancing', 'man')",7.546052179440956
129,"('six', 'o')",7.529676003037249
130,"('towards', 'Wok')",7.519364495741094
131,"('enter', 'Romeo')",7.516345672624766
132,"('Edmond', 'Dantes')",7.512293924809013
133,"(""'"", 'Tis')",7.483068644593473
134,"('black', 'figure')",7.4370232199633595
135,"('each', 'other')",7.415236813037929
136,"('four', 'hour')",7.412449291824583
137,"('far', 'away')",7.409270462603629
138,"('better', 'than')",7.405598607117231
139,"('make', 'haste')",7.389006524115469
140,"('slowly', 'towards')",7.381860971991161
141,"('little', 'Kay')",7.3659417686344995
142,"('pilot', 'house')",7.331988117863656
143,"('any', 'longer')",7.317756912930312
144,"('public', 'house')",7.285627449213402
145,"('pick', 'up')",7.279686682215269
146,"('may', 'possibly')",7.272741796739874
147,"('dear', 'Edmond')",7.258648806449925
148,"('either', 'side')",7.233543909027224
149,"('foot', 'high')",7.221272781758174
150,"('little', 'Gerda')",7.219914479665061
151,"('d', ""'"")",7.215846441796243
152,"('jum', 'up')",7.198766686831702
153,"('more', 'information')",7.187590932314118
154,"('draw', 'near')",7.1856625744616505
155,"('remind', 'i')",7.161974655462068
156,"('next', 'day')",7.153765541052103
157,"('on', 'board')",7.117147835569419
158,"('whose', 'name')",7.097106072895016
159,"('reply', 'Danglars')",7.084995518210317
160,"('dead', 'body')",7.072026403184111
161,"('old', 'woman')",7.065493038876255
162,"('four', 'o')",7.044249175867007
163,"('sank', 'into')",7.029713082709129
164,"('burst', 'into')",7.024975163702464
165,"('young', 'lady')",7.011062959783477
166,"('never', 'mind')",7.0053312127394065
167,"('whole', 'world')",6.993233327026363
168,"('ai', 'not')",6.992154497233411
169,"('lift', 'up')",6.988346907161331
170,"('Meran', ""'s"")",6.9873395778776235
171,"('more', 'than')",6.980650716820303
172,"('five', 'year')",6.968857877322272
173,"('sell', 'out')",6.954969188846986
174,"('yes', 'yes')",6.932133933195221
175,"('two', 'thousand')",6.911905678898883
176,"('good', 'fortune')",6.884191203884033
177,"('three', 'hundred')",6.880351600623012
178,"('at', 'least')",6.874059532574758
179,"('less', 'than')",6.8724894828500425
180,"('o', ""'"")",6.865615490420968
181,"('open', 'window')",6.859351075509579
182,"('great', 'king')",6.850394058758285
183,"('little', 'girl')",6.84797800660397
184,"('unfit', 'for')",6.830304302547431
185,"('young', 'man')",6.809720876355925
186,"('his', 'majesty')",6.808343561447083
187,"('surround', 'by')",6.805821016576127
188,"('fall', 'star')",6.7698459559540165
189,"('talk', 'about')",6.722339583593271
190,"('my', 'brother')",6.710174215595352
191,"('same', 'moment')",6.702840766600769
192,"('dear', 'father')",6.699128227566193
193,"('George', ""'s"")",6.669857388021455
194,"('door', 'close')",6.652824233810115
195,"('reply', 'Pencroft')",6.636535017394024
196,"('for', 'instance')",6.619407520048814
197,"('my', 'uncle')",6.596645269964942
198,"('most', 'beautiful')",6.596262727526543
199,"('each', 'side')",6.576845654707153
200,"('at', 'liberty')",6.575705013461249
201,"('my', 'dear')",6.548010494714067
202,"('another', 'moment')",6.4991703188850884
203,"('same', 'time')",6.4854630799604
204,"('most', 'part')",6.472355849037221
205,"('pass', 'through')",6.455499153695868
206,"('dear', 'boy')",6.453905097848859
207,"('take', 'care')",6.439450085498642
208,"('rather', 'than')",6.428882831374427
209,"('reply', 'Dantes')",6.423757250207355
210,"('my', 'wife')",6.418942917930906
211,"('door', 'open')",6.418644690648506
212,"('open', 'door')",6.418644690648506
213,"('from', 'Mars')",6.403805919514376
214,"('half', 'open')",6.370750000544195
215,"('her', 'husband')",6.369296769455929
216,"('too', 'much')",6.36273009885209
217,"('old', 'Dante')",6.3508952577385
218,"('fil', 'with')",6.34024791214685
219,"('stay', 'here')",6.324535170536823
220,"('turn', 'towards')",6.290296009548825
221,"('two', 'hundred')",6.284480758056013
222,"('let', 'us')",6.281059981026097
223,"('turn', 'round')",6.268418159181181
224,"('her', 'lover')",6.249997841083587
225,"('than', 'ever')",6.240711230011339
226,"('Oh', 'yes')",6.239837388362744
227,"('Oh', 'how')",6.216316727369691
228,"('stretch', 'out')",6.213766601794308
229,"('depend', 'on')",6.196436745374054
230,"('three', 'year')",6.194417577737404
231,"('even', 'though')",6.189921195964978
232,"(""'s"", 'Hill')",6.17681737674134
233,"('Capulet', ""'s"")",6.164217339961706
234,"('at', 'last')",6.162312146766048
235,"('his', 'companion')",6.162269546422539
236,"(""'"", ""'I"")",6.154445897132099
237,"('arrive', 'at')",6.153279768785527
238,"('at', 'once')",6.143352928880237
239,"('can', 'possibly')",6.136103012947004
240,"('flash', 'into')",6.1144102472844075
241,"('spread', 'out')",6.111694692534439
242,"('my', 'cousin')",6.111218442794701
243,"('tell', 'i')",6.109728199413439
244,"('last', 'year')",6.103787457408384
245,"('', 'can')",6.074862067269791
246,"('', 'do')",6.063269945152385
247,"('very', 'slowly')",6.062473579329371
248,"('good', 'fellow')",6.05328155384753
249,"('Reindeer', ""'s"")",6.032427467406162
250,"('once', 'more')",6.026817629241339
251,"('young', 'sailor')",5.9963755164559345
252,"('say', 'Fairway')",5.984903356690733
253,"('king', ""'s"")",5.978488660295362
254,"('no', 'further')",5.975287328601254
255,"('other', 'side')",5.9745225657000525
256,"('can', 'hardly')",5.972604280664122
257,"('connect', 'with')",5.961736288893121
258,"('Emperor', ""'s"")",5.9508137018525105
259,"('still', 'remain')",5.945709953402712
260,"('two', 'mile')",5.9307647061502
261,"('accompany', 'by')",5.927127312798262
262,"('say', 'Grandfer')",5.921893559164932
263,"('know', 'whether')",5.918892227720413
264,"('or', 'rather')",5.914792245952043
265,"('all', 'event')",5.909710259720853
266,"('Every', 'one')",5.895926883255466
267,"('in', 'spite')",5.876382355697171
268,"('very', 'pretty')",5.8520537996589965
269,"('year', 'old')",5.827333301681488
270,"('or', 'six')",5.824716901650191
271,"('old', 'man')",5.821936007541762
272,"('so', 'much')",5.819416868768094
273,"('Villefort', 'cry')",5.800180596340052
274,"('back', 'again')",5.790388029322468
275,"('in', 'vain')",5.788919514446835
276,"('can', 'imagine')",5.785605765862869
277,"('rush', 'out')",5.775645489402425
278,"('without', 'any')",5.76521588990153
279,"('little', 'boy')",5.759917652385518
280,"('his', 'pocket')",5.749449872393512
281,"('can', 'scarcely')",5.739212860378419
282,"('shall', 'die')",5.73679749300878
283,"('get', 'home')",5.721527301019652
284,"('go', 'straight')",5.717130119751129
285,"('say', 'Caderousse')",5.710280976581728
286,"('met', 'with')",5.69108869894945
287,"('at', 'length')",5.664812487295233
288,"('so', 'far')",5.658606421992662
289,"('why', 'shall')",5.6547617241427695
290,"('last', 'night')",5.650069489965478
291,"('have', 'falle')",5.645743843164766
292,"('own', 'part')",5.644890382819142
293,"('about', 'six')",5.64153764353
294,"('her', 'maid')",5.634141332416643
295,"('two', 'hour')",5.623591864616728
296,"('in', 'reality')",5.621568456668349
297,"('fall', 'upon')",5.611166797653144
298,"('know', 'anything')",5.600795994424075
299,"('pass', 'over')",5.596787910431118
300,"('told', 'i')",5.585363524173832
301,"('have', 'got')",5.584343298500624
302,"('yes', 'reply')",5.575440420147181
303,"('that', 'is')",5.563267626298611
304,"('do', 'not')",5.550024293487876
305,"('matter', 'how')",5.549189966398558
306,"('angry', 'with')",5.5346259573137
307,"('no', 'matter')",5.529234739765158
308,"('person', 'who')",5.527295972185307
309,"('own', 'house')",5.506171446157481
310,"('my', 'lord')",5.505791839513826
311,"('on', 'Christmas')",5.502539873099735
312,"('you', 'pardon')",5.498066396520425
313,"('his', 'shoulder')",5.495097709659518
314,"('anything', 'about')",5.493765784326243
315,"('five', 'or')",5.483679983815126
316,"('fit', 'for')",5.476667347932729
317,"('how', 'much')",5.475231389497967
318,"('so', 'forth')",5.468709245192063
319,"('or', 'four')",5.464820956563813
320,"('say', 'Danglars')",5.458834545023148
