,bigram,PMI
0,"('Santa', 'Deodata')",13.966295148695568
1,"('jiggelty', 'jolt')",13.463794808166385
2,"('jolt', 'jiggelty')",13.32629128441645
3,"('Lo', 'Tek')",13.158940226637965
4,"('Signor', 'Carella')",12.957306365468316
5,"('World', 'Cup')",12.74390272735912
6,"('la', 'la')",12.632394412142128
7,"('Aunt', 'Petunia')",12.263801771786502
8,"('public', 'domain')",12.229329554529361
9,"('wedding', 'ring')",12.14578885898666
10,"('Inspector', 'MacDonald')",12.022878677061936
11,"('-', 'law')",11.665125613975002
12,"('Killing', 'floor')",11.177799253889281
13,"('Ludo', 'Bagman')",11.160167530021965
14,"('Uncle', 'Vernon')",11.156040336132174
15,"('Cecil', 'Barker')",11.085283184912655
16,"('Dr', 'Watson')",11.034841300047237
17,"('white', 'Mason')",10.757841918316993
18,"('artificial', 'person')",10.728827406897024
19,"('Miss', 'Abbott')",10.713023414475149
20,"('oh', 'oh')",10.711195029044658
21,"('Sherlock', 'Holmes')",10.562572962644559
22,"('thy', 'self')",10.359458148351651
23,"('don', '’t')",10.317873713561308
24,"('mrs', 'Allen')",10.035557811132684
25,"('mrs', 'Theobald')",9.968443615274145
26,"('mrs', 'Herriton')",9.807288823459563
27,"('miss', 'Abbott')",9.70576759847235
28,"('fall', 'asleep')",9.644913632727754
29,"('won', '’t')",9.514626111120341
30,"('rain', 'rain')",9.490516690496733
31,"('Manor', 'house')",9.458500508496872
32,"('little', 'Ones')",9.361433090536707
33,"('bad', 'giant')",9.153583016468456
34,"('world', 'Cup')",9.108314153567997
35,"('mister', 'Robert')",8.705767598472347
36,"('year', 'ago')",8.687956322355888
37,"('living', 'room')",8.686187229502833
38,"('Harry', 'Potter')",8.656083356997641
39,"('Riddle', 'house')",8.602890417832047
40,"('mister', 'Putin')",8.58023671638849
41,"('mister', 'Khodorkovsky')",8.521343027334924
42,"('mister', 'Vinegar')",8.454228831476387
43,"('mister', 'Raven')",8.410311714946179
44,"(""'"", 'st')",8.247476901239622
45,"(""'"", 'll')",8.20362261165019
46,"('mister', 'Weasley')",8.1901261582551
47,"('cold', 'voice')",8.18649763894119
48,"('too', 'late')",8.165395248775265
49,"('mister', 'Crouch')",8.12080509775119
50,"('good', 'deal')",8.095930429112164
51,"('“I', '’m')",8.070900191924878
52,"('“That', '’s')",7.824528590578193
53,"('', 'ai')",7.80474332827826
54,"('mister', 'Mac')",7.798877002863831
55,"('mister', 'Dougla')",7.779768179916129
56,"('good', 'giant')",7.754893511277096
57,"('mrs', 'Weasley')",7.728502992726851
58,"('ever', 'since')",7.72532039589375
59,"('mrs', 'Douglas')",7.713629716245322
60,"('o', ""'"")",7.69998910593713
61,"('rather', 'than')",7.690575483230662
62,"('worry', 'about')",7.683537651088882
63,"('no', 'longer')",7.53735851084072
64,"('last', 'night')",7.516513700091991
65,"('said', 'mrs')",7.472621616741526
66,"('sat', 'down')",7.337680846636397
67,"('mister', 'Holmes')",7.331792755815393
68,"('set', 'off')",7.3300330598891925
69,"('no', 'doubt')",7.243593012203421
70,"('each', 'other')",7.231867773416511
71,"('“I', 'don')",7.163240364071591
72,"('young', 'man')",7.162353993280886
73,"('other', 'side')",7.049807446115285
74,"('at', 'least')",7.041344581542058
75,"('far', 'away')",6.975718402582194
76,"('pick', 'up')",6.959215955476948
77,"('more', 'than')",6.790656496058862
78,"('at', 'length')",6.783462663473868
79,"('mister', 'Douglas')",6.779768179916125
80,"('talk', 'about')",6.7702492842822135
81,"('take', 'care')",6.72355408196732
82,"('too', 'much')",6.644563085473825
83,"('next', 'day')",6.593792802611514
84,"('better', 'than')",6.591511355701558
85,"('mister', 'Barker')",6.590290381052414
86,"('all', 'event')",6.5714037822529825
87,"('his', 'Omniocular')",6.537376711481695
88,"('ai', 'not')",6.479125045249491
89,"('not', 'absolve')",6.479125045249489
90,"('go', 'Jack')",6.4702403163872795
91,"('at', 'Hogwarts')",6.453023068730987
92,"('dead', 'man')",6.441019050828439
93,"('at', 'once')",6.286815049190125
94,"('every', 'night')",6.2640070061621085
95,"('Earth', ""'s"")",6.228991462497767
96,"('there', '’')",6.166709961672074
97,"('even', 'though')",6.1499514434107105
98,"('so', 'far')",6.04610773047359
99,"('her', 'husband')",6.03233630988888
100,"('why', 'shall')",6.0322767202463226
101,"(""'"", 'cause')",6.014816144449346
102,"('can', 'hardly')",6.014233433553148
103,"('absolve', 'you')",5.995709877769661
104,"('in', '-')",5.95898750184913
105,"('my', 'dear')",5.9343607741206235
106,"('', 'do')",5.925867108839338
107,"('his', 'wife')",5.910328809393523
108,"('“have', 'you')",5.8582063540197264
109,"('glance', 'at')",5.811477039643464
110,"('his', 'feet')",5.7788779557658465
111,"('same', 'time')",5.7637631497199635
112,"('his', 'glass')",5.759769132818141
113,"('let', 'us')",5.714615500390874
114,"('“It', ""'s"")",5.702061083148024
115,"('at', 'present')",5.695999822223529
116,"('my', 'feet')",5.668408884904535
117,"('agree', 'with')",5.6542372978322675
118,"('say', 'fred')",5.652076982727394
119,"('Dudley', ""'s"")",5.648265954663081
