,trigram,freq
19,"('please_ADJ', 'visit_NOUN', 'librivox.org_NOUN')",38
607314,"('Crow_NOUN', ""'s_PART"", 'garden_NOUN')",14
374848,"('warp_NOUN', 'drive_ADJ', 'shift_NOUN')",10
174198,"('lady_NOUN', ""'s_PART"", 'maid_NOUN')",9
610519,"('Noah_NOUN', ""'s_PART"", 'ark_NOUN')",8
262662,"(""'sun_NOUN"", ""'s_PART"", 'mate_NOUN')",8
437677,"('father_NOUN', ""'s_PART"", 'house_NOUN')",7
133050,"('father_NOUN', ""'s_PART"", 'step_NOUN')",7
163396,"('father_NOUN', ""'s_PART"", 'death_NOUN')",7
257337,"('water_NOUN', ""'s_PART"", 'edge_NOUN')",7
131647,"('moment_NOUN', ""'s_PART"", 'hesitation_NOUN')",6
284717,"('summer_NOUN', ""'s_PART"", 'day_NOUN')",6
73263,"('drawing_NOUN', 'room_NOUN', 'door_NOUN')",6
64744,"('man_NOUN', ""'s_PART"", 'voice_NOUN')",6
141847,"('arm_NOUN', ""'s_PART"", 'length_NOUN')",6
605822,"('chinny_NOUN', 'chin_ADP', 'chin_NOUN')",6
267541,"('moment_NOUN', ""'s_PART"", 'notice_NOUN')",6
29517,"('middle_ADJ', 'age_VERB', 'man_NOUN')",5
349104,"('child_NOUN', ""'s_PART"", 'father_NOUN')",5
10679,"('middle_NOUN', 'age_VERB', 'man_NOUN')",5
282219,"('clergyman_NOUN', ""'s_PART"", 'daughter_NOUN')",5
148631,"('half_ADJ', 'past_ADJ', 'ten_NOUN')",5
128847,"('father_NOUN', ""'s_PART"", 'paper_NOUN')",5
607273,"('Crow_NOUN', ""'s_PART"", 'Garden_NOUN')",5
213797,"('captain_NOUN', ""'s_PART"", 'room_NOUN')",5
54444,"('man_NOUN', ""'s_PART"", 'eyes_NOUN')",5
392396,"('little_ADJ', 'toy_NOUN', 'seller_NOUN')",5
341748,"('dining_NOUN', 'room_NOUN', 'door_NOUN')",5
146298,"('moment_NOUN', ""'s_PART"", 'pause_NOUN')",5
378028,"('Bart_NOUN', ""'s_PART"", 'hand_NOUN')",4
524526,"('greatest_ADJ', 'possible_ADJ', 'quantity_NOUN')",4
124204,"('high_ADJ', 'gree_ADJ', 'dogcart_NOUN')",4
377208,"('metallic_ADJ', 'blue_NOUN', 'cloak_NOUN')",4
371265,"('man_NOUN', ""'s_PART"", 'shoulder_NOUN')",4
547233,"('est_ADJ', 'ce_NOUN', 'pa_NOUN')",4
547219,"('pensionnat_NOUN', 'de_ADP', 'demoiselle_NOUN')",4
165921,"('post_NOUN', 'mortem_NOUN', 'examination_NOUN')",4
605522,"('small_ADJ', 'wee_NOUN', 'voice_NOUN')",4
605521,"('little_NOUN', 'small_ADJ', 'wee_NOUN')",4
545517,"('Hunsden_NOUN', ""'s_PART"", 'letter_NOUN')",4
520592,"('Bloomfield_NOUN', ""'s_PART"", 'amusement_NOUN')",4
380490,"('Lhari_ADJ', 'training_NOUN', 'tape_NOUN')",4
171162,"('father_NOUN', ""'s_PART"", 'name_NOUN')",4
126389,"('chemist_NOUN', ""'s_PART"", 'shop_NOUN')",4
554910,"('patte_NOUN', 'de_ADP', 'velour_NOUN')",4
379651,"('Dad_NOUN', ""'s_PART"", 'place_NOUN')",4
300759,"('open_ADJ', 'air_NOUN', 'sleep_NOUN')",4
240480,"('day_NOUN', ""'s_PART"", 'work_NOUN')",4
511019,"('father_NOUN', ""'s_PART"", 'relation_NOUN')",4
343161,"('female_NOUN', 'Orphan_ADP', 'asylum_NOUN')",4
62198,"('sun_NOUN', ""'s_PART"", 'ray_NOUN')",4
270484,"('moment_NOUN', ""'s_PART"", 'reflection_NOUN')",4
95358,"('aunt_NOUN', ""'s_PART"", 'house_NOUN')",4
528710,"('rector_NOUN', 'mister_NOUN', 'Hatfield_NOUN')",4
157947,"('drawing_NOUN', 'room_NOUN', 'window_NOUN')",4
550136,"('Reuter_NOUN', ""'s_PART"", 'establishment_NOUN')",4
65101,"('Povey_NOUN', ""'s_PART"", 'mouth_NOUN')",4
265012,"('girl_NOUN', ""'s_PART"", 'voice_NOUN')",4
386109,"('small_NOUN', 'green_ADP', 'star_ADJ')",4
236979,"('father_NOUN', ""'s_PART"", 'son_NOUN')",4
44960,"('little_ADJ', 'old_ADJ', 'lady_NOUN')",3
374118,"('ship_NOUN', ""'s_PART"", 'library_NOUN')",3
174517,"('husband_NOUN', ""'s_PART"", 'room_NOUN')",3
227478,"('five_ADJ', 'thousand_NOUN', 'dollar_NOUN')",3
92119,"('first_ADJ', 'floor_NOUN', 'landing_NOUN')",3
112877,"('morrow_NOUN', ""'s_PART"", 'paper_NOUN')",3
545686,"('bookseller_NOUN', ""'s_PART"", 'shop_NOUN')",3
518440,"('high_ADJ', 'good_ADJ', 'humour_NOUN')",3
136412,"('last_ADJ', 'half_ADJ', 'hour_NOUN')",3
526766,"('fine_ADJ', 'summer_NOUN', 'morning_NOUN')",3
397573,"('year_NOUN', 'old_ADJ', 'girl_NOUN')",3
158936,"('night_NOUN', ""'s_PART"", 'adventure_NOUN')",3
162324,"('child_NOUN', ""'s_PART"", 'face_NOUN')",3
671984,"('pilgrim_NOUN', ""'s_PART"", 'progress_NOUN')",3
684289,"('hour_NOUN', ""'s_PART"", 'time_NOUN')",3
161747,"('bedroom_NOUN', 'next_ADJ', 'door_NOUN')",3
394561,"('spun_ADJ', 'black_NOUN', 'glass_NOUN')",3
604104,"('little_ADJ', 'grey_ADJ', 'man_NOUN')",3
74303,"('trade_NOUN', ""'s_PART"", 'bad_NOUN')",3
533498,"('man_NOUN', ""'s_PART"", 'mind_NOUN')",3
67035,"('mister_NOUN', 'Povey_ADV', 'Constance_NOUN')",3
84994,"('new_ADJ', 'lady_ADJ', 'companion_NOUN')",3
336985,"('Atkinson_NOUN', ""'s_PART"", 'place_NOUN')",3
735773,"('night_NOUN', ""'s_PART"", 'dream_NOUN')",3
48734,"('father_NOUN', ""'s_PART"", 'word_NOUN')",3
112468,"('year_NOUN', ""'_PART"", 'time_NOUN')",3
51493,"('round_NOUN', 'red_ADJ', 'face_NOUN')",3
734048,"('author_NOUN', ""'s_PART"", 'preface_NOUN')",3
46141,"('wild_ADJ', '-goose_ADJ', 'chase_NOUN')",3
543529,"('mother_NOUN', ""'s_PART"", 'son_NOUN')",3
605470,"('great_NOUN', 'rough_SCONJ', 'gruff_ADJ')",3
485246,"('Lorrimer_NOUN', ""'s_PART"", 'saloon_NOUN')",3
167648,"('moment_NOUN', ""'s_PART"", 'thought_NOUN')",3
83526,"('Maldon_NOUN', ""'s_PART"", 'sitting_NOUN')",3
279966,"('girl_NOUN', ""'s_PART"", 'face_NOUN')",3
554168,"('little_ADJ', 'round_NOUN', 'table_NOUN')",3
649276,"('king_NOUN', ""'s_PART"", 'Messenger_NOUN')",3
129012,"('half_ADJ', 'past_ADJ', 'eight_NOUN')",3
585599,"('time_NOUN', 'seven_NUM', 'time_NOUN')",3
440139,"('smile_NOUN', 'give_VERB', 'place_NOUN')",3
449901,"('dark_ADJ', 'winter_NOUN', 'morn_NOUN')",3
102084,"('man_NOUN', ""'s_PART"", 'memory_NOUN')",3
351463,"('man_NOUN', ""'s_PART"", 'clothe_NOUN')",3
366666,"('brother_NOUN', ""'s_PART"", 'arm_NOUN')",3
359203,"('man_NOUN', ""'s_PART"", 'heart_NOUN')",3
430884,"('mother_NOUN', ""'s_PART"", 'marriage_NOUN')",3
124000,"('Turk_NOUN', ""'s_PART"", 'head_NOUN')",3
551375,"('l_NOUN', ""'_PART"", 'air_NOUN')",3
13118,"('long_ADJ', 'story_NOUN', 'short_ADJ')",3
275573,"('devil_NOUN', ""'s_PART"", 'name_NOUN')",3
217439,"('room_NOUN', 'last_ADJ', 'night_NOUN')",3
6114,"('thirty_NOUN', 'five_NUM', 'pound_NOUN')",3
360012,"('mother_NOUN', ""'s_PART"", 'family_NOUN')",3
420753,"('pasha_NOUN', ""'s_PART"", 'daughter_NOUN')",3
509388,"('air_NOUN', 'built_NOUN', 'castle_NOUN')",2
524918,"('curate_NOUN', ""'s_PART"", 'daughter_NOUN')",2
529598,"('silk_NOUN', 'gow_ADP', 'fly_ADJ')",2
