,trigram,freq
19,"('please_ADJ', 'visit_NOUN', 'librivox.org_NOUN')",23
72221,"('Serial_ADJ', 'letter_NOUN', 'co_NOUN')",14
514367,"('gentleman_NOUN', ""'s_PART"", 'son_NOUN')",11
8411,"('great_ADJ', 'many_ADJ', 'thing_NOUN')",9
4379,"('working_NOUN', 'class_NOUN', 'hero_NOUN')",8
165042,"('Spirit_NOUN', ""'_PART"", 'home_NOUN')",8
204578,"('father_NOUN', ""'s_PART"", 'house_NOUN')",8
124492,"('poor_ADJ', 'little_ADJ', 'leg_NOUN')",7
307208,"('grandma_NOUN', ""'s_PART"", 'room_NOUN')",6
154679,"('good_ADJ', 'old_ADJ', 'summertime_NOUN')",6
267095,"('mister_NOUN', 'Bhaer_ADP', 'come_NOUN')",6
128602,"('dear_ADJ', 'young_ADJ', 'lady_NOUN')",6
271194,"('Bhaer_NOUN', ""'s_PART"", 'room_NOUN')",6
206677,"('old_ADJ', 'fashion_VERB', 'way_NOUN')",6
142824,"('Traitor_NOUN', ""'_PART"", 'Gate_NOUN')",6
157881,"('deep_NOUN', 'green_ADP', 'moss_NOUN')",5
70859,"('hot_ADJ', 'water_NOUN', 'bottle_NOUN')",5
80759,"('doctor_NOUN', ""'s_PART"", 'bill_NOUN')",5
444484,"('worker_NOUN', ""'_PART"", 'association_NOUN')",5
34806,"('inch_NOUN', 'every_DET', 'way_NOUN')",5
413510,"('mrs_NOUN', 'evan_DET', 'Roberts_NOUN')",5
82933,"('week_NOUN', ""'s_PART"", 'subscription_NOUN')",5
122381,"('poor_ADJ', 'little_ADJ', 'girl_NOUN')",5
296049,"('great_ADJ', 'deal_ADJ', 'better_NOUN')",5
231314,"('morning_ADJ', 'till_NOUN', 'night_NOUN')",5
69005,"('man_NOUN', ""'s_PART"", 'head_NOUN')",5
111061,"('hour_NOUN', 'every_DET', 'day_NOUN')",5
499139,"('carvin_NOUN', ""'_X"", 'knife_NOUN')",4
191979,"('good_ADJ', 'long_ADJ', 'sleep_NOUN')",4
202279,"('boy_NOUN', ""'s_PART"", 'name_NOUN')",4
44700,"('little_ADJ', 'Edgarton_PROPN', 'girl_NOUN')",4
290421,"('good_ADJ', 'old_ADJ', 'fashion_NOUN')",4
290311,"('old_ADJ', 'fashioned_NOUN', 'girl_NOUN')",4
180073,"('many_ADJ', 'happy_ADJ', 'hour_NOUN')",4
280972,"('cunning_NOUN', 'pepper_NOUN', 'pot_NOUN')",4
91654,"('Flame_NOUN', ""'s_PART"", 'mother_NOUN')",4
278558,"('boy_NOUN', 'crowd_VERB', 'round_NOUN')",4
193010,"('nice_NOUN', 'little_ADJ', 'plan_NOUN')",4
264707,"('new_ADJ', 'cricket_NOUN', 'ground_NOUN')",4
6353,"('last_ADJ', 'half_ADJ', 'hour_NOUN')",4
270696,"('good_ADJ', 'old_ADJ', 'fashion_ADJ')",4
70412,"('edition_NOUN', 'de_ADP', 'luxe_NOUN')",4
269756,"('twelve_NOUN', 'year_NOUN', 'old_ADJ')",4
395242,"('uncle_NOUN', ""'s_PART"", 'house_NOUN')",4
209293,"('day_NOUN', ""'s_PART"", 'work_NOUN')",4
314179,"('good_ADJ', 'old_ADJ', 'time_NOUN')",4
124494,"('leg_NOUN', 'poor_ADJ', 'little_ADJ')",4
124493,"('little_ADJ', 'leg_NOUN', 'poor_ADJ')",4
314793,"('little_ADJ', 'old_ADJ', 'man_NOUN')",4
132757,"('king_NOUN', ""'s_PART"", 'Grace_NOUN')",4
519434,"('red_ADJ', 'face_VERB', 'man_NOUN')",4
60375,"('father_NOUN', ""'s_PART"", 'book_NOUN')",4
49441,"('father_NOUN', ""'s_PART"", 'friend_NOUN')",4
462507,"('man_NOUN', ""'s_PART"", 'son_NOUN')",4
158968,"('low_NOUN', 'sweet_ADJ', 'voice_NOUN')",4
206240,"('fresh_ADJ', 'water_NOUN', 'pond_NOUN')",4
49955,"('mother_NOUN', ""'s_PART"", 'horse_NOUN')",4
46249,"('good_ADJ', 'deal_ADJ', 'older_ADJ')",4
74299,"('strong_ADJ', 'white_ADJ', 'teeth_NOUN')",4
485357,"('rich_ADJ', 'young_ADJ', 'lady_NOUN')",3
321944,"('ridin_NOUN', ""'_PART"", 'school_NOUN')",3
498272,"('uncle_NOUN', ""'s_PART"", 'desk_NOUN')",3
191588,"('dear_NOUN', 'old_ADJ', 'boy_NOUN')",3
274154,"('last_ADJ', 'five_NUM', 'year_NOUN')",3
62375,"('listener_NOUN', ""'s_PART"", 'heart_NOUN')",3
234343,"('boy_NOUN', 'say_VERB', 'mrs_NOUN')",3
241475,"('mother_NOUN', ""'s_PART"", 'voice_NOUN')",3
237507,"('many_ADJ', 'young_ADJ', 'man_NOUN')",3
276094,"('good_ADJ', 'many_ADJ', 'thing_NOUN')",3
24441,"('moment_NOUN', ""'s_PART"", 'reflection_NOUN')",3
202235,"('short_ADJ', 'waist_VERB', 'gown_NOUN')",3
90358,"('little_ADJ', 'old_ADJ', 'lady_NOUN')",3
244721,"('wise_NOUN', 'old_ADJ', 'man_NOUN')",3
63841,"('journey_NOUN', ""'s_PART"", 'end_NOUN')",3
243759,"('heart_NOUN', ""'s_PART"", 'dearest_NOUN')",3
292856,"('great_ADJ', 'draw_NOUN', 'room_NOUN')",3
244188,"('music_NOUN', 'love_VERB', 'nature_NOUN')",3
231273,"('father_NOUN', ""'s_PART"", 'arm_NOUN')",3
78959,"('make_NOUN', 'believe_VERB', 'girl_NOUN')",3
82554,"('high_ADJ', 'back_VERB', 'chair_NOUN')",3
464425,"('left_ADJ', 'hand_NOUN', 'pocket_NOUN')",3
207790,"('dear_ADJ', 'old_ADJ', 'lady_NOUN')",3
80211,"('love_NOUN', 'letter_NOUN', 'business_NOUN')",3
464341,"('right_ADJ', 'hand_NOUN', 'pocket_NOUN')",3
270486,"('poor_ADJ', 'old_ADJ', 'lady_NOUN')",3
199331,"('work_NOUN', 'a-day_ADJ', 'world_NOUN')",3
280522,"('happy_ADJ', 'little_ADJ', 'girl_NOUN')",3
268444,"('right_ADJ', 'hand_NOUN', 'man_NOUN')",3
53672,"('girl_NOUN', ""'s_PART"", 'eyes_NOUN')",3
52798,"('Transvaal_ADJ', 'two_NUM', 'year_NOUN')",3
33246,"('woman_NOUN', ""'s_PART"", 'voice_NOUN')",3
48145,"('faintest_ADJ', 'possible_ADJ', 'tinge_NOUN')",3
65529,"('arm_NOUN', ""'s_PART"", 'length_NOUN')",3
86346,"('hand_NOUN', 'go_VERB', 'clutch_NOUN')",3
43090,"('visit_NOUN', 'librivox.org_NOUN', 'little_ADJ')",3
65759,"('soft_ADJ', 'little_ADJ', 'hand_NOUN')",3
58197,"('daughter_NOUN', ""'s_PART"", 'face_NOUN')",3
195616,"('simple_ADJ', 'little_ADJ', 'thing_NOUN')",3
195475,"('woman_NOUN', ""'s_PART"", 'head_NOUN')",3
214989,"('half_ADJ', 'open_ADJ', 'door_NOUN')",3
365406,"('first_ADJ', 'church_NOUN', 'people_NOUN')",3
57178,"('poor_ADJ', 'little_ADJ', 'feet_NOUN')",3
285032,"('business_NOUN', 'like_ADP', 'manner_NOUN')",3
265658,"('eye_NOUN', 'grow_VERB', 'soft_ADJ')",3
310540,"('open_ADJ', 'fire_NOUN', 'place_NOUN')",3
506734,"('-top_NOUN', 'say_VERB', 'Dick_NOUN')",3
5608,"('girl_NOUN', ""'s_PART"", 'face_NOUN')",3
514387,"('dry_NOUN', 'good_ADP', 'store_NOUN')",3
95731,"('holler_NOUN', ""'_PART"", 'day_NOUN')",3
432320,"('full_ADJ', 'police_NOUN', 'force_NOUN')",3
312105,"('moment_NOUN', ""'s_PART"", 'notice_NOUN')",3
