,trigram,freq
24,"('please_ADJ', 'visit_NOUN', 'librivox.org_NOUN')",47
612513,"('mister_NOUN', 'Meadow_VERB', 'Mouse_NOUN')",27
204423,"('king_NOUN', ""'s_PART"", 'daughter_NOUN')",15
118188,"('man_NOUN', 'whose_PRON', 'name_NOUN')",14
693284,"('master_NOUN', ""'s_PART"", 'side_NOUN')",13
642443,"('left_ADJ', 'hind_NOUN', 'foot_NOUN')",12
263007,"('mister_NOUN', 'Damon_NOUN', 'Bless_ADJ')",11
179580,"('father_NOUN', ""'s_PART"", 'house_NOUN')",10
292626,"('young_ADJ', 'bank_NOUN', 'clerk_NOUN')",10
586260,"('prairie_ADJ', 'dog_NOUN', 'village_NOUN')",9
712268,"('chief_NOUN', ""'s_PART"", 'tent_NOUN')",8
780654,"('aide_NOUN', 'de_NOUN', '-camp_NOUN')",8
175574,"('man_NOUN', ""'s_PART"", 'voice_NOUN')",8
165772,"('woman_NOUN', ""'s_PART"", 'voice_NOUN')",7
159608,"('friend_NOUN', ""'s_PART"", 'hand_NOUN')",7
608927,"('mister_NOUN', 'Crow_VERB', 'exclaim_ADJ')",7
619386,"('mister_NOUN', 'Crow_VERB', 'cry_NOUN')",7
26198,"('day_NOUN', ""'s_PART"", 'work_NOUN')",7
49775,"('moment_NOUN', ""'s_PART"", 'pause_NOUN')",7
344295,"('day_NOUN', ""'s_PART"", 'journey_NOUN')",7
626569,"('Master_ADJ', 'Meadow_NOUN', 'Mouse_NOUN')",7
62176,"('man_NOUN', ""'s_PART"", 'heart_NOUN')",6
34978,"('moment_NOUN', ""'s_PART"", 'notice_NOUN')",6
235395,"(""'ín_NOUN"", 'bin_ADP', 'Sáwí_NOUN')",6
519589,"('Selim_NOUN', ""'s_PART"", 'bedroom_NOUN')",6
521044,"('husband_NOUN', ""'s_PART"", 'arm_NOUN')",6
85530,"('ship_NOUN', ""'s_PART"", 'side_NOUN')",6
517566,"('brown_ADJ', 'silk_NOUN', 'summer_NOUN')",6
517567,"('silk_NOUN', 'summer_NOUN', 'coat_NOUN')",6
515127,"('attorney_NOUN', ""'s_PART"", 'office_NOUN')",6
54310,"('man_NOUN', ""'s_PART"", 'hand_NOUN')",6
206932,"('handsome_NOUN', 'young_ADJ', 'man_NOUN')",6
742322,"('mate_NOUN', ""'s_PART"", 'boat_NOUN')",6
171803,"('little_ADJ', 'old_ADJ', 'man_NOUN')",6
