,en,ru,fr
0,longs,жаждет,no_equality
1,longs,тоскует,se languit
2,longs,мечтает,no_equality
3,longs,страстно желает,no_equality
4,instilments,частями,tranche
5,instilments,частями,versement
6,instilments,платежей,tranche
7,instilments,платежей,versement
8,instilments,платежей,remboursement
9,instilments,рассрочку,tranche
10,instilments,рассрочку,plusieurs fois
11,instilments,партий претензий,no_equality
12,instilments,партиях,no_equality
13,instilments,долями,versement
14,instilments,выплат,versement
15,instilments,выплат,remboursement
16,instilments,платежами,tranche
17,instilments,платежами,mensualité
18,instilments,взносами,no_equality
19,instilments,траншами,tranche
20,instilments,этапа,no_equality
21,instilments,взносы,no_equality
22,instilments,взносов,versement
23,instilments,платежа,tranche
24,instilments,платежа,versement
25,instilments,платежи,versement
26,curtailments,сокращений,no_equality
27,disrupted,нарушена,perturbé
28,disrupted,нарушена,rompu
29,disrupted,нарушено,rompu
30,disrupted,нарушен,perturbé
31,disrupted,нарушен,interrompu
32,disrupted,нарушен,rompu
33,disrupted,нарушен,entravé
34,disrupted,нарушены,no_equality
35,disrupted,прервано,no_equality
36,disrupted,нарушается,no_equality
37,disrupted,сорвали,no_equality
38,disrupted,ущерб,no_equality
39,disrupted,нарушению,no_equality
40,disrupted,нарушил,no_equality
41,disrupted,сорваны,no_equality
42,disrupted,прервана,interruption
43,disrupted,нарушали,no_equality
44,disrupted,нарушает,no_equality
45,disrupted,нарушила,no_equality
46,chroming,хромирование,no_equality
47,chroming,хром,no_equality
48,anarchists,анархистов,anarchiste
49,anarchists,анархисты,anarchiste
50,anarchists,анархистами,anarchiste
51,Israelis,израильтян,israélien
52,Israelis,израильтяне,no_equality
53,Israelis,израильтянами,israélien
54,Israelis,израильтянам,no_equality
55,Israelis,израильтянина,no_equality
56,Israelis,израиль,israélien
57,Israelis,израиля,israélien
58,Israelis,израилем,israélien
59,Israelis,израильских граждан,no_equality
60,Israelis,израильские,israélien
61,Israelis,израильской,israélien
62,Israelis,израильтянин,israélien
63,Israelis,израильтянах,israélien
64,Israelis,израилю,israélien
65,Israelis,израиле,israélien
66,collieries,угледобывающих предприятий,entreprises charbonnières
67,collieries,предприятиях угольной промышленности,no_equality
68,wheelbarrows,тачки,no_equality
69,wheelbarrows,тачек,no_equality
70,wheelbarrows,тележки,brouette
71,wheelbarrows,тачках,no_equality
72,colloidal,коллоидных,no_equality
73,colloidal,коллоидное,no_equality
74,colloidal,коллоидного,no_equality
75,colloidal,коллоидная,no_equality
76,colloidal,коллоидные,no_equality
77,acute,острый,aigu
78,acute,острый,grave
79,acute,острый,épineux
80,acute,острый,pointu
81,acute,серьезный,grave
82,acute,остро стоит,grave
83,acute,остроту,no_equality
84,acute,крайней,extrême
85,acute,острота,no_equality
86,acute,критический,critique
87,acute,пронзительный,no_equality
88,acute,проницательный,perspicace
89,acute,неотложной,pressant
90,acute,насущных,critique
91,acute,острейших,no_equality
92,acute,обостряется,no_equality
93,acute,крайнего,extrême
94,acute,актуальной,no_equality
95,acute,крайняя,extrême
96,acute,резкой,no_equality
97,bedbugs,клопов,punaise
98,bedbugs,клопы,punaise
99,bedbugs,клопами,no_equality
100,bedbugs,клопам,no_equality
101,bedbugs,клопах,no_equality
102,personated,перфорированный,no_equality
103,personated,перфорированных,no_equality
104,personated,перфорация,no_equality
105,personated,перфорированного,no_equality
106,personated,перфорированную,no_equality
107,personated,перфорированная,no_equality
108,personated,перфорированные,no_equality
109,personated,пробила,no_equality
110,personated,повредили,no_equality
111,personated,перфорированными,no_equality
112,personated,дырчатых,no_equality
113,personated,перфорировал,no_equality
114,personated,барабанные,no_equality
