,en,ru,fr
0,literature,публикациях,no_equality
1,literature,работ,no_equality
2,literature,материалах,documentation
3,literature,материалах,document
4,literature,изданиях,no_equality
5,literature,книги,ouvrage
6,literature,литературных произведений,no_equality
7,literature,работах,no_equality
8,literature,печатных материалов,no_equality
9,literature,печатные материалы,no_equality
10,naturalnesses,естественность,naturel
11,naturalnesses,натуральность,no_equality
12,naturalnesses,естественностью,no_equality
13,impels,вынуждает,pousse
14,impels,побуждает,no_equality
15,sufficient,достаточный,suffisant
16,sufficient,достаточный,assez
17,sufficient,достаточный,suffisamment
18,sufficient,существенный,no_equality
19,sufficient,довольно,no_equality
20,sufficient,самодостаточный,no_equality
21,sufficient,бездефицитный,no_equality
22,sufficient,достаточное количество,no_equality
23,sufficient,достаточная степень,suffisant
24,sufficient,достаточная степень,assez
25,sufficient,достаточная степень,suffisamment
26,sufficient,достаточно,no_equality
27,hamstrings,сухожилия,tendon
28,neighbourlinesses,добрососедства,bon voisinage
29,neighbourlinesses,добрососедских отношений,no_equality
30,neighbourlinesses,добрососедство,bon voisinage
31,repositioning,реорганизация,no_equality
32,repositioning,перебазирование,no_equality
33,repositioning,передислокации,no_equality
34,repositioning,переориентации деятельности,repositionnement
35,repositioning,перегруппировки,no_equality
36,repositioning,преобразования,no_equality
37,repositioning,переориентация деятельности,no_equality
38,repositioning,изменение статуса,no_equality
39,repositioning,изменения роли,no_equality
40,repositioning,перегруппировке,no_equality
41,repositioning,перемещают,no_equality
42,repositioning,передислокацией,no_equality
43,repositioning,перегруппировкой,no_equality
44,repositioning,пересмотру роли,no_equality
45,repositioning,проведение преобразований,no_equality
46,impossibilities,всё возможно,no_equality
47,impossibilities,невозможного,no_equality
48,impossibilities,невозможностей,no_equality
49,compactness,компактность,no_equality
50,compactness,плотность,no_equality
51,compactness,кучность,no_equality
52,compactness,уплотненность,no_equality
53,fools,дураков,idiot
54,fools,дураков,fou
55,fools,дураков,imbécile
56,fools,дураков,sot
57,fools,дураков,abruti
58,fools,дураки,idiot
59,fools,дураки,imbécile
60,fools,дураки,con
61,fools,дураки,abruti
62,fools,глупцы,idiot
63,fools,глупцы,imbécile
64,fools,глупцы,naïf
65,fools,дураками,idiot
66,fools,дураками,imbécile
67,fools,дураками,con
68,fools,глупцов,fou
69,fools,глупцов,imbécile
70,fools,идиоты,idiot
71,fools,идиоты,imbécile
72,fools,идиоты,con
73,fools,идиоты,crétin
74,fools,идиоты,abruti
75,fools,идиоты,débile
76,fools,идиотов,idiot
77,fools,идиотов,con
78,fools,идиотов,abruti
79,fools,идиотов,débile
80,fools,придурки,idiot
81,fools,придурки,fou
82,fools,придурки,imbécile
83,fools,придурки,con
84,fools,придурки,crétin
85,fools,придурки,abruti
86,fools,придурки,débile
87,fools,болваны,idiot
88,fools,болваны,imbécile
89,fools,болваны,con
90,fools,болваны,crétin
91,fools,болваны,abruti
92,fools,болваны,débile
93,fools,глупцами,no_equality
94,fools,дуракам,no_equality
95,fools,глупо,idiot
96,fools,глупо,fou
97,fools,глупо,con
98,fools,глупо,débile
99,fools,дурачьё,no_equality
100,fools,идиотам,imbécile
101,fools,идиотами,idiot
102,fools,идиотами,imbécile
103,fools,идиотами,crétin
104,feuding,враждующих,no_equality
105,feuding,враждующими,rival
106,feuding,противоборствующих,rival
107,feuding,враждующие между собой,no_equality
108,feuding,враждуем,no_equality
109,feuding,вражду,no_equality
110,feuding,враждуют,no_equality
111,feuding,вражды,querelle
112,feuding,конфликтовал,no_equality
113,scalded,ошпаренная,no_equality
114,scalded,ошпаренный,no_equality
115,scalded,ошпарил,no_equality
116,scalded,вареная,échaudé
117,scalded,обжег,no_equality
118,scalded,проводилась ли шпарка,no_equality
119,skyrocketed,резко вырос,no_equality
120,skyrocketed,взлетели до небес,no_equality
121,skyrocketed,подскочили до небес,no_equality
122,skyrocketed,взлетела,no_equality
123,skyrocketed,подскочило,no_equality
124,skyrocketed,стремительно возросла,no_equality
125,skyrocketed,резко возросли,no_equality
126,skyrocketed,резко возросла,no_equality
127,skyrocketed,резко возросло,no_equality
128,skyrocketed,резко подскочили,no_equality
129,skyrocketed,резко выросли,no_equality
130,criticisms,критические замечания,critique
131,criticisms,критические замечания,critiquée
132,criticisms,критику,no_equality
133,criticisms,критика,critique
134,criticisms,критика,critiquer
135,criticisms,критика,critiquée
136,criticisms,критических замечаний,critique
137,criticisms,критики,critique
138,criticisms,критики,critiquer
139,criticisms,критике,critique
140,criticisms,критике,critiquer
141,criticisms,критике,critiquée
142,criticisms,критикой,critique
143,criticisms,критикой,critiquer
144,criticisms,критическими замечаниями,no_equality
145,criticisms,критических замечаниях,critique
146,criticisms,критическими заявлениями,critique
147,criticisms,упреки,no_equality
