,en,ru,fr
0,Atlantiss,атлантисом,no_equality
1,Atlantiss,атлантису,no_equality
2,Atlantiss,атлантидой,no_equality
3,Atlantiss,atlantis,no_equality
4,warranted,заслуживает,mérite
5,warranted,заслуживает,méritent
6,warranted,заслуживает,méritait
7,warranted,заслуживает,méritaient
8,warranted,необходимости,no_equality
9,warranted,оправдано,no_equality
10,warranted,требуют,nécessaire
11,warranted,требуют,méritent
12,warranted,требуют,imposent
13,warranted,требует,nécessaire
14,warranted,требует,impose
15,warranted,оправданным,justifié
16,warranted,заслуживают,mérite
17,warranted,заслуживают,méritent
18,warranted,заслуживают,méritaient
19,warranted,необходимо,no_equality
20,warranted,обоснованным,justifié
21,warranted,оправданными,no_equality
22,warranted,оснований,no_equality
23,warranted,оправдан,justifié
24,warranted,оправдан,justifier
25,warranted,оправданной,justifié
26,warranted,оправдана,no_equality
27,warranted,основания,no_equality
28,watchfulness,бдительность,vigilance
29,watchfulness,настороженность,no_equality
30,dalliances,флирт,flirt
31,dalliances,интрижки,flirt
32,scavengers,падальщики,charognard
33,scavengers,стервятники,no_equality
34,scavengers,падальщиков,no_equality
35,scavengers,мусорщики,éboueur
36,scavengers,присадки,no_equality
37,scavengers,поглотителей,no_equality
38,scavengers,падальщиками,pilleur
39,scavengers,мародёры,no_equality
40,scavengers,мусорщиками,no_equality
41,scavengers,мусорщиков,no_equality
42,scavengers,уборщиков нечистот,no_equality
43,scavengers,"""охотников за мусором""",no_equality
44,scavengers,уборщиков мусора,no_equality
45,scavengers,сборщики утиля,no_equality
46,scavengers,падальщикам,no_equality
47,soles,солей,sole
48,soles,подошвы,semelle
49,soles,ступням,no_equality
50,soles,подошвах,semelle
51,soles,подошвам,plante
52,soles,подошвами,no_equality
53,soles,подошвой,no_equality
54,soles,подошве,semelle
55,soles,пяткам,plante des pieds
56,soles,подошв,no_equality
57,cochlea,улитка уха,no_equality
58,Bolshevism,большевизм,no_equality
59,Bolshevism,большевиками,no_equality
60,Bolshevism,большевизмом,no_equality
61,Bolshevism,большевиков,bolchevique
62,interstice,поры,no_equality
63,interstice,промежуток,no_equality
64,interstice,щель,no_equality
65,interstice,междоузлие,no_equality
66,bauxitic,боксит,no_equality
67,bauxitic,бокситам,no_equality
68,bauxitic,бокситами,no_equality
69,bauxitic,боксита,no_equality
70,opted,решила,no_equality
71,opted,выбрал,no_equality
72,opted,предпочитают,no_equality
73,opted,избрали,no_equality
74,opted,предпочли,no_equality
75,opted,выбрали,no_equality
76,opted,решили,no_equality
77,opted,сделали выбор,fait le choix
78,opted,предпочла,no_equality
79,opted,выбрала,no_equality
80,opted,высказались,no_equality
81,opted,решил,no_equality
82,opted,предпочло,a préféré
83,opted,выберет,choisi
84,opted,выберет,choisit
85,opted,предпочел,a préféré
86,gulls,чайки,goéland
87,gulls,чаек,goéland
88,gulls,чаек,mouette
89,gulls,чайками,mouette
90,aficionados,страстные поклонники,passionné
91,aficionados,страстные поклонники,fan
92,undercuts,подрывает,sape
93,docking,стыковка,no_equality
94,docking,док,quai
95,docking,закрепление,fixation
96,docking,стыковочного,no_equality
97,docking,стыковочному,no_equality
98,docking,стыковочных,no_equality
99,docking,стыковочные,no_equality
100,docking,стыковочном,no_equality
101,docking,стыковочный,no_equality
102,docking,док-станцией,no_equality
103,docking,док-станцию,no_equality
104,docking,док-станции,no_equality
105,discontinuities,разрывов,no_equality
106,discontinuities,неравномерности,no_equality
107,discontinuities,разрывы,discontinuité
108,discontinuities,фатальными,no_equality
109,discontinuities,устройств размыкания рельсового пути,no_equality
110,moralize,извлекать мораль,no_equality
111,moralize,мне мораль,no_equality
112,moralize,морализируют,no_equality
113,disperses,рассеивает,no_equality
114,disperses,разбрасывает,no_equality
115,cranial,черепной,crânien
116,cranial,черепной,crâne
117,cranial,черепа,crânien
118,cranial,черепа,crâne
119,cranial,черепно-мозговой,crânien
120,cranial,череп,no_equality
121,cranial,внутричерепное,no_equality
122,cranial,краниального,no_equality
123,cranial,мозге,no_equality
124,cranial,краниально,no_equality
125,cranial,черепного,no_equality
126,cranial,краниальной,no_equality
127,cranial,краниальному,no_equality
128,publisher,издатель,no_equality
129,publisher,издательство,éditeur
130,publisher,издательство,maison d'édition
131,publisher,книгоиздатель,no_equality
132,publisher,публикатор,no_equality
133,Midass,майдас,no_equality
134,Midass,майдаса,no_equality
135,Midass,мидаса,midas
136,incompetently,некомпетентно,no_equality
137,construed,рассмотренный,no_equality
138,noon,полдень,midi
139,noon,полдень,après-midi
140,noon,полдень,12h
141,noon,полдень,12h00
142,noon,обеду,midi
143,noon,обеду,après-midi
144,noon,обеду,déjeuner
145,noon,днем,no_equality
146,noon,полуденный,no_equality
147,noon,дня,midi
148,noon,дня,après-midi
149,noon,12 часов,no_equality
150,suspensions,суспензий,no_equality
151,suspensions,приостановление,suspension
152,suspensions,приостановление,suspendre
153,suspensions,подвески,suspension
154,suspensions,отстранения,suspension
155,suspensions,отстранения,suspendre
156,suspensions,приостановления,no_equality
157,suspensions,отсрочек,no_equality
158,suspensions,подвесок,no_equality
159,suspensions,отстранении от должности,no_equality
160,suspensions,приостановки,suspension
161,suspensions,приостановки,suspendre
162,suspensions,прогулы,suspension
163,suspensions,отстранений,no_equality
164,suspensions,отступления,no_equality
165,suspensions,восстановлены,no_equality
166,suspensions,аэросуспензий,no_equality
167,suspensions,заявлений о приостановке,suspension
168,suspensions,заявлений о приостановке,suspendre
169,pythons,питоны,python
170,pythons,пайтонов,no_equality
171,osmosis,осмос,osmose
172,osmosis,осмозис,no_equality
173,branding,брендинг,no_equality
174,branding,клеймение,no_equality
175,branding,объявление,no_equality
176,branding,фирменное оформление,no_equality
177,branding,имиджевая реклама,no_equality
178,branding,клеймящий,no_equality
179,ossification,окостенение,ossification
180,ossification,косность,no_equality
181,ossification,снижение оссификации,no_equality
182,foreseen,предусмотренный,no_equality
183,foreseen,предполагаемый,no_equality
184,foreseen,предвиденный,no_equality
185,foreseen,предугаданный,no_equality
186,Athoss,атос,athos
187,Athoss,атоса,athos
188,Athoss,афон,no_equality
189,Athoss,атосу,no_equality
190,gallons,галлонов,gallon
191,gallons,литров,gallon
192,gallons,литров,litre
193,gallons,галлона,gallon
194,gallons,галлонах,no_equality
195,gallons,галлонами,no_equality
196,cradled,держала,ai tenu
197,cradled,укачивал,no_equality
198,cradled,убаюкивали,no_equality
199,cradled,убаюкивают,no_equality
200,Kurdistans,курдистан,no_equality
201,Kurdistans,курдистана,no_equality
202,Kurdistans,курдистанского,no_equality
203,Kurdistans,курдистанском,no_equality
204,Kurdistans,курдистане,no_equality
205,Kurdistans,курдистанский,no_equality
206,Kurdistans,курдистану,no_equality
207,Corinthian,коринфский,no_equality
208,Corinthian,коринфянин,no_equality
209,Corinthian,коринфского,no_equality
210,Corinthian,коринфскими,no_equality
211,ethicism,этика,no_equality
212,ethicism,этический,no_equality
213,ethicism,этики,no_equality
214,ethicism,этике,no_equality
215,ethicism,этических норм,no_equality
216,ethicism,этику,no_equality
217,ethicism,этикой,no_equality
218,ethicism,этические нормы,no_equality
219,ethicism,нравственности,no_equality
220,ethicism,морали,no_equality
221,ethicism,этическим нормам,no_equality
222,ethicism,по этическим вопросам,no_equality
223,ethicism,деонтологии,no_equality
224,ethicism,мораль,no_equality
225,ethicism,нравственность,no_equality
226,antiquing,антиквариат,antiquité
227,antiquing,антиквариат,brocante
228,antiquing,по антикварным магазинам,no_equality
229,serous,серозный,no_equality
230,serous,серьезный,no_equality
231,remembrance,память,souvenir
232,remembrance,память,mémoire
233,remembrance,память,commémoration
234,remembrance,память,commémorer
235,remembrance,поминовение,commémoration
236,remembrance,воспоминание,souvenir
237,remembrance,воспоминание,mémoire
238,remembrance,мемориальных,no_equality
239,remembrance,памятный,no_equality
240,remembrance,напоминание,souvenir
241,remembrance,напоминание,rappel
242,reservists,резервистов,réserviste
243,reservists,резервисты,réserviste
244,reservists,резервистами,no_equality
245,reservists,резервистам,no_equality
246,reservists,запасе,réserviste
247,damns,проклинает,no_equality
248,protectorates,протектораты,no_equality
249,protectorates,протекторатами,no_equality
250,infancies,младенчества,no_equality
251,brazen,наглый,effronté
252,brazen,наглый,impudent
253,brazen,дерзкий,effronté
254,brazen,дерзкий,audacieux
255,brazen,дерзкий,culotté
256,brazen,бесстыдный,no_equality
257,brazen,нагло,no_equality
258,brazen,наглыми,no_equality
259,brazen,беззастенчивого,no_equality
260,brazen,развязна,no_equality
261,brazen,развязный,no_equality
262,brazen,вопиющего,flagrante
263,parting,прощальный,no_equality
264,parting,уходящий,no_equality
265,parting,разделяющий,no_equality
266,parting,расстающийся,no_equality
267,parting,расставание,séparation
268,parting,прощание,adieu
269,parting,прощание,au revoir
270,parting,пробор,raie
271,parting,распутье,no_equality
272,parting,отрезание,no_equality
273,parting,отрезка,no_equality
274,pinpointed,определили,no_equality
275,pinpointed,засекли,no_equality
276,pinpointed,выявил,no_equality
277,pinpointed,точно определил,no_equality
278,spending,расходы,dépense
279,spending,затраты,dépense
280,spending,ассигнования,dépense
281,spending,расходование,dépense
282,spending,расходов,no_equality
283,spending,провести,no_equality
284,spending,проводить,no_equality
285,spending,тратить,no_equality
