,en,ru,fr
0,staunch,непоколебимым,no_equality
1,staunch,верных,fidèle
2,staunch,стойкого,no_equality
3,staunch,решительным сторонником,no_equality
4,staunch,верный,fidèle
5,staunch,верный,loyal
6,staunch,верный,dévoué
7,staunch,твердым сторонником,no_equality
8,staunch,сторонник,no_equality
9,staunch,решительное,ferme
10,scantness,сканеры,no_equality
11,scantness,сканеров,no_equality
12,scantness,сканнеры,no_equality
13,scantness,сканерах,no_equality
14,scantness,сканерами,no_equality
15,scantness,сканирующие устройства,no_equality
16,scantness,сканера,no_equality
17,scantness,сканнеров,no_equality
18,scantness,сканирующих устройств,no_equality
19,scantness,сканерам,no_equality
20,scantness,сканирующими устройствами,no_equality
21,scantness,сенсоры,no_equality
22,staining,окрашивание,coloration
23,staining,пятна,tache
24,staining,пятен,tache
25,staining,окраски,no_equality
26,impaired,нарушение,trouble
27,impaired,зрением,no_equality
28,impaired,недостатками,no_equality
29,impaired,нарушены,no_equality
30,impaired,подрывают,no_equality
31,impaired,ограничивает,no_equality
32,impaired,ограничена,no_equality
33,impaired,нарушена,no_equality
34,impaired,ущемлены,no_equality
35,impaired,пострадала,no_equality
36,impaired,обесценения,no_equality
37,impaired,сказываются,no_equality
38,impaired,подорвана,no_equality
39,impaired,ущерба,no_equality
40,impaired,дефектами зрения,no_equality
41,streamlined,рациональный,rationnel
42,streamlined,упорядочить,no_equality
43,streamlined,упорядочение,no_equality
44,streamlined,рационализации,no_equality
45,streamlined,рационализировать,no_equality
46,streamlined,рационализация,no_equality
47,streamlined,упорядочены,rationalisé
48,streamlined,упорядоченной,simplifié
49,streamlined,упорядоченной,rationalisé
50,streamlined,упорядоченной,rationalisation
51,streamlined,оптимизации,no_equality
52,streamlined,упростить,no_equality
53,streamlined,упорядочена,rationalisé
54,streamlined,рационализированы,no_equality
55,streamlined,упорядоченных,no_equality
56,streamlined,упорядоченный,rationalisée
57,streamlined,упорядоченного,rationnel
58,dispositions,положения,disposition
59,dispositions,распоряжения,no_equality
60,dispositions,дислокации,no_equality
61,dispositions,свободах,no_equality
62,dispositions,выбытие,no_equality
63,dispositions,диспозиция,disposition
64,dispositions,диспозиции,no_equality
65,dispositions,отчуждение дебиторской задолженности,disposition
66,dispositions,отчуждение дебиторской задолженности,aliénation
67,dispositions,усечений,no_equality
68,czar,царь,tsar
69,czar,император,no_equality
70,czar,государь,tsar
71,czar,координатором по экономике,no_equality
72,czar,императорских,no_equality
73,czar,координатор по экономике,no_equality
74,colloquially,разговорной речи,no_equality
75,decrypts,расшифровывает,décode
76,decrypts,разобраться в их шифровках,no_equality
77,punctuating,акцентирование,no_equality
78,siblings,братьев и сестер,no_equality
79,siblings,братья и сестры,no_equality
80,siblings,братьями и сестрами,cadet
81,siblings,родственники,cousin
82,siblings,родственников,cousin
83,siblings,брат и сестра,frères et soeurs
84,siblings,брат и сестра,frère et sœur
85,siblings,братьям и сестрам,no_equality
86,siblings,братья или сестры,frères et soeurs
87,siblings,братьев или сестер,no_equality
88,siblings,родственниками,no_equality
89,siblings,братьях и сестрах,no_equality
90,siblings,"братья, сестры",frangin
91,siblings,брата и сестру,no_equality
92,siblings,родные братья и сестры,frères et soeurs
93,siblings,братом и сестрой,no_equality
94,kiddies,детки,enfant
95,kiddies,детки,gosse
96,kiddies,детки,petit
97,kiddies,детки,gamin
98,kiddies,детишки,gosse
99,kiddies,детишки,gamin
100,kiddies,детишек,no_equality
101,kiddies,детишкам,gosse
102,kiddies,деточки,no_equality
103,kiddies,ребятки,les amis
104,kiddies,ребятишки,gosse
105,kiddies,ребятишки,gamin
106,kiddies,детям,enfant
107,kiddies,детишками,enfant
108,kiddies,детишками,gosse
109,kiddies,детишками,gamin
110,waxiness,настороженность,no_equality
111,waxiness,осторожность,no_equality
112,crime,преступность,crime
113,crime,преступность,criminalité
114,crime,преступность,infraction
115,crime,преступность,délinquance
116,crime,преступление,crime
117,crime,преступление,infraction
118,crime,преступление,délit
119,crime,преступление,meurtre
120,crime,преступление,commis
121,crime,убийство,crime
122,crime,убийство,meurtre
123,crime,правонарушение,crime
124,crime,правонарушение,infraction
125,crime,правонарушение,délit
126,crime,совершение,crime
127,crime,совершение,infraction
128,crime,совершение,délit
129,crime,правонарушения,crime
130,crime,правонарушения,infraction
131,crime,правонарушения,délit
132,crime,криминал,crime
133,crime,почве,no_equality
134,crime,преступной,no_equality
135,crime,криминальный,no_equality
136,crime,преступных,crime
137,crime,преступный,no_equality
138,crime,преступным,no_equality
139,crime,преступные,crime
140,crime,преступными,no_equality
141,crime,злодеяние,no_equality
142,crime,злодейство,no_equality
143,pitched,переданный,no_equality
144,thrill,трепет,frisson
145,thrill,трепет,sensation
146,thrill,трепет,frémissement
147,thrill,острые ощущения,no_equality
148,thrill,возбуждение,frisson
149,thrill,возбуждение,excitation
150,thrill,волнение,frisson
151,thrill,волнение,excitation
152,thrill,волнение,émotion
153,thrill,удовольствие,plaisir
154,thrill,удовольствие,joie
155,thrill,кайф,plaisir
156,thrill,азарт,frisson
157,thrill,азарт,excitation
158,thrill,трепетать,no_equality
159,thrill,острых ощущений,frisson
160,thrill,острых ощущений,adrénaline
161,thrill,волнительно,no_equality
162,thrill,волнующе,no_equality
163,thrill,возбуждает,no_equality
164,thrill,волнуюсь,no_equality
165,thrill,волнения,no_equality
166,reassign,перевести,muter
167,reassign,переводить,réaffecter
168,reassign,перераспределять,réaffecter
169,reassign,повторно назначить,no_equality
170,reassign,уволит,no_equality
171,reassign,переводе,no_equality
172,reassign,перепрофилировать одну должность,no_equality
173,reassign,переназначить,no_equality
174,reassign,пошлю,no_equality
175,reassign,перераспределить одну должность,réaffecter
176,satellites,спутников,satellite
177,satellites,спутники,satellite
178,satellites,спутникам,no_equality
179,satellites,спутниками,satellite
180,satellites,спутника,no_equality
181,satellites,спутниках,satellite
182,satellites,спутниковой,satellite
183,satellites,спутниковых,no_equality
184,satellites,спутниковые,no_equality
185,satellites,космических аппаратов,no_equality
186,satellites,сателлиты,no_equality
187,satellites,спутник,satellite
188,satellites,ка,no_equality
189,loyally,преданно,fidèlement
190,loyally,преданно,avec loyauté
191,loyally,верно,fidèlement
192,loyally,лояльно,no_equality
193,loyally,предано,no_equality
194,dynasties,династий,dynastie
195,dynasties,династиями,no_equality
196,dynasties,рождаются династии,dynastie
197,dynasties,династиям,no_equality
198,hibernation,спячка,no_equality
199,hibernation,зимняя спячка,no_equality
200,hibernation,спящий режим,veille prolongée
201,hibernation,гибернации,hibernation
202,hibernation,анабиоза,hibernation
203,hibernation,гибернацию,no_equality
204,hibernation,зимовки,no_equality
205,hibernation,ты проспал,no_equality
206,hibernation,зимней спячки,hibernation
207,hibernation,гибернация,no_equality
208,hibernation,заморозки,no_equality
209,hibernation,застоя к периоду все,no_equality
210,hibernation,анабиоз - возможно,no_equality
211,bookies,букмекеров,no_equality
212,bookies,букмекеры,bookmaker
213,bookies,букмекерам,no_equality
214,bookies,букмекерами,no_equality
215,bookies,букмекеру,bookmaker
216,bookies,букмейкеры,no_equality
217,bookies,букмейкеров,no_equality
218,bookies,букмекерскую контору,no_equality
219,bookies,конторе букмекера,bookmaker
220,bookies,контору букмекера,bookmaker
221,subvert,подорвать,saper
222,subvert,подорвать,saboter
223,subvert,подорвать,miner
224,subvert,подрыва,saper
225,subvert,подрывать,saper
226,subvert,подрывать,miner
227,subvert,подрывать,porter atteinte
228,subvert,сорвать,saper
229,subvert,сорвать,saboter
230,subvert,свергнуть,renverser
