,trigram,PMI
0,"('mum', 'mum', 'mah')",28.58976356080043
1,"('Sub', 'Etha', 'Sens-O')",28.48625898504657
2,"('Mum', 'mum', 'mum')",28.10433673363019
3,"('Etha', 'Sens-O', 'Matic')",28.099235861937323
4,"('Hop', 'skip', 'jump')",27.589763560800435
5,"('Beep', 'beep', 'beep')",27.508626798075028
6,"('Sirius', 'Cybernetics', 'corporation')",27.314248752908178
7,"('Ursa', 'minor', 'Beta')",27.261292620046298
8,"('Galactic', 'Gargle', 'Blaster')",26.829146698569588
9,"('Pan', 'Galactic', 'Gargle')",26.82914669856958
10,"('Guitar', 'guitar', 'guitar')",26.723991952517505
11,"('total', 'Perspective', 'Vortex')",26.592747419239252
12,"('w', 'w', 'w')",26.372917511970627
13,"('Prostetnic', 'Vogon', 'Jeltz')",25.76043394848557
14,"('guitar', 'guitar', 'guitar')",24.916637030459903
15,"('sandy', 'haire', 'woman')",24.21171059119574
16,"('Supermassive', 'black', 'hole')",23.74998716105045
17,"('Infinite', 'Improbability', 'drive')",23.730878338102748
18,"('Woah', 'oh', 'oh')",23.64715212294925
19,"('black', 'hole', 'Supermassive')",23.334949661771603
20,"('hole', 'Supermassive', 'black')",23.334949661771603
21,"('two', 'Minutes', 'Hate')",23.241254866809754
22,"('Stupid', 'girl', 'Stupid')",23.04592004740487
23,"('stay', 'forever', 'young')",22.88859029997625
24,"('seventy', 'six', 'thousand')",22.83090715643402
25,"('superstar', 'suck', 'into')",22.49321174568834
26,"('Oh', 'stay', 'forever')",21.947202460091294
27,"('Blind', 'by', 'fear')",21.568313200929058
28,"('before', 'paradise', 'lost')",21.395894090389938
29,"('tonight', ""'s"", 'gonna')",21.386338027732947
30,"('young', 'before', 'paradise')",21.298046766991792
31,"('his', 'dressing', 'gown')",21.262133596485665
32,"('i', 'Guitar', 'guitar')",21.238565125347264
33,"('my', 'soul', 'alight')",21.05141694562126
34,"('oh', 'oh', 'oh')",21.03834288027373
35,"('Hitch', 'Hiker', '’')",20.60606325610348
36,"('six', 'thousand', 'million')",20.43121020328966
37,"('glory', 'night', 'where')",19.997701955112902
38,"('girl', 'Stupid', 'girl')",19.946384373853952
39,"('O', 'Brien', ""'s"")",19.941882981619013
40,"('Hitch', 'Hiker', '’s')",19.869992911758672
41,"('Hiker', '’', 'Guide')",19.809596650188613
42,"('a', 'intergalactic', 'cruise')",19.683121384484974
43,"('forever', 'young', 'before')",19.52043918832824
44,"('stroot', 'us', 'house')",19.512219513827088
45,"('What', ""'s"", 'wrong')",19.509771968981227
46,"('eyes', 'Blind', 'by')",19.45283598350912
47,"('keep', 'bleed', 'love')",19.448709684611167
48,"('keep', 'keep', 'bleed')",19.43988583422416
49,"('and', 'innocence', 'gone')",19.321363106351626
50,"('bleed', 'keep', 'keep')",19.269960832781845
51,"('keep', 'bleed', 'keep')",19.269960832781845
52,"('Hiker', '’s', 'Guide')",19.073526305843806
53,"('principles', 'of', 'Ingsoc')",18.97046818525177
54,"('“Resistance', 'be', 'useless')",18.907726624044646
55,"('read', 'my', 'poker')",18.824908415812576
56,"('campaign', 'for', 'real')",18.777823107309377
57,"('Somebody', 'else', '’s')",18.768770861579867
58,"('horse', 'and', 'Groom')",18.706653262236415
59,"('old', 'man', 'Warner')",18.6894456191154
60,"('vicinity', 'of', 'Betelgeuse')",18.654966359523844
61,"('will', 'walk', '500')",18.47285398981385
62,"('set', 'my', 'soul')",18.416823677175497
63,"('us', 'stroot', 'us')",18.344841194495118
64,"('the', 'pneumatic', 'tube')",18.325463140039883
65,"('the', 'superstar', 'suck')",18.10039658440511
66,"('“Share', 'and', 'enjoy')",18.098970685015175
67,"('the', 'space-time', 'continuum')",18.08445504053609
68,"('lady', 'and', 'gentleman')",18.072908388428985
69,"('Ministry', 'of', 'Plenty')",18.052930345443748
70,"('once', 'or', 'twice')",18.032925027722904
71,"('on', 'prehistoric', 'Earth')",18.02430737443076
72,"('of', 'Informational', 'illusion')",17.94399597389058
73,"('of', 'Ursa', 'minor')",17.91542682169381
74,"('love', 'nobody', '')",17.824348778392952
75,"('murder', 'the', 'dawn')",17.810889967210127
76,"('“I', '’m', 'afray')",17.767497258593874
77,"('the', 'Nutri', 'Matic')",17.74989933732098
78,"('everything', 'everything', 'end')",17.74697745942455
79,"('my', 'poker', 'face')",17.743988420429005
80,"('laughing', 'at', 'God')",17.66931051475085
81,"('everything', 'everything', 'everything')",17.64679352927279
82,"('poker', 'face', 'she')",17.632661519238145
83,"('the', 'total', 'Perspective')",17.614969757234867
84,"('away', 'What', ""'s"")",17.592234129173203
85,"('a', 'late', 'goodbye')",17.513196383042665
86,"('peace', 'and', 'joy')",17.450998386768223
87,"('the', 'lord', 'Byron')",17.43439751159305
88,"('third', 'stroke', 'it')",17.393684784090308
89,"('Don', '’t', 'worry')",17.20568805789896
90,"('the', 'Sirius', 'Cybernetics')",17.199932257956025
91,"('the', 'flight', 'deck')",16.936897852122232
92,"('at', 'any', 'rate')",16.935956174137026
93,"('laugh', 'at', 'God')",16.90502431458513
94,"('she', 'move', 'among')",16.848511094707824
95,"('of', 'bagpipe', 'music')",16.847611437466238
96,"('the', 'central', 'ridge')",16.83736217857132
97,"('', 'ai', 'not')",16.81113315888879
98,"('Don', '’t', 'hold')",16.800704223284036
99,"('paradise', 'lost', 'and')",16.78065384368019
100,"('friend', ""'"", 'friend')",16.736989032841052
101,"('the', 'Hitch', 'Hiker')",16.68341081333675
102,"('“Please', 'return', 'to')",16.671354285660833
103,"('man', 'who', 'rule')",16.637124583985315
104,"('clear', 'his', 'throat')",16.630102842107735
105,"('go', 'away', 'What')",16.612601926867164
106,"('mister', 'Summers', 'say')",16.59135644459503
107,"('and', 'seventy', 'six')",16.591176044816482
108,"('lost', 'and', 'innocence')",16.588008765737797
109,"('else', '’s', 'problem')",16.51663109684937
110,"('didn', '’t', 'notice')",16.410841547652254
111,"('possibility', 'play', 'it')",16.253754522945833
112,"('the', 'third', 'stroke')",16.234697676116706
113,"('cut', 'i', 'open')",16.166482664537156
