,trigram,PMI
0,"('Gerald', 'Jay', 'Sussman')",27.104683242770093
1,"('da', 'da', 'da')",26.859570744933556
2,"('Andy', 'Van', 'Dam')",26.36771764860389
3,"('expmo', 'base', 'exp')",24.174471572926958
4,"('faith', 'faith', 'faith')",23.308823959550317
5,"('begin', 'whippe', 'dance')",23.147903771369208
6,"('great', 'white', 'Dope')",22.32916440783449
7,"('Euclid', ""'s"", 'Algorithm')",21.84415569254687
8,"('love', 'Baby', 'join')",21.48997339865488
9,"('half', 'interval', 'method')",21.390437725103965
10,"('sqrt', 'iter', 'improve')",21.230214124853955
11,"('applicative', 'order', 'evaluation')",21.161610310854925
12,"('spirit', 'move', 'through')",20.50146903749271
13,"('one', '21', 'gun')",20.336361052348174
14,"('death', '', 'Will')",20.328128361081966
15,"('sqrt', '-iter', 'guess')",20.294754377048665
16,"('normal', 'order', 'evaluation')",20.106327875353735
17,"('iter', 'improve', 'guess')",20.017220401519758
18,"('thing', 'spirit', 'move')",19.694114115435106
19,"('define', 'sqrt', '-iter')",19.44361776296315
20,"('fix', 'point', 'search')",19.41454943075539
21,"('guess', 'sqrt', 'iter')",19.142751283603605
22,"('why', 'no', 'reply')",19.125337445090924
23,"('Baby', 'join', 'i')",19.019794345183584
24,"('J.D.', ""'s"", 'Narration')",18.96151264318503
25,"('J.D.', ""'s"", 'Thought')",18.96151264318503
26,"('<', 'ab', 'square')",18.890202212419652
27,"('garden', 'of', 'Eden')",18.709506165852087
28,"('disease', 'or', 'condition')",18.497681785881014
29,"('Newton', ""'s"", 'method')",18.299835176323064
30,"('section', '1', '2.2')",18.17263257326317
31,"('tree', 'recursive', 'process')",17.853990052651444
32,"('x', '0', '001')",17.77725535073536
33,"('die', 'tonight', 'for')",17.76351450575261
34,"('you', 'cry', 'tonay')",17.75006652917655
35,"('integer', 'less', 'than')",17.685600883653816
36,"('ab', 'square', 'guess')",17.61009429322692
37,"('not', 'worth', 'live')",17.477149358297304
38,"('“I', '’m', 'sorry')",17.465949856812948
39,"('whippe', 'dance', 'of')",17.330994542598358
40,"('science', 'have', 'fail')",17.072686728543857
41,"('all', 'thing', 'spirit')",16.92434237618566
42,"('move', 'through', 'all')",16.895196030526147
43,"('square', '-roet', 'procedure')",16.892916597116688
44,"('improve', 'guess', 'x')",16.883038585161945
45,"('you', 'die', 'tonight')",16.875597411260408
46,"('drug', 'or', 'treatment')",16.595230255438988
47,"('expt', 'b', 'n')",16.585989111336847
48,"('', 'ai', 'not')",16.4958765663662
49,"('to', 'begin', 'whippe')",16.44959979757211
50,"('for', 'love', 'Baby')",16.438311278832387
51,"('sometimes', 'known', 'as')",16.420202462206284
52,"('you', 'cry', 'tonight')",16.335029029897704
53,"('', 'Will', 'not')",16.273484145029755
54,"('tonight', 'for', 'love')",16.245666200889993
55,"('to', 'Carnegie', 'Mellon')",16.187364447444644
56,"('my', 'childhood', 'dream')",16.127761174919016
57,"('shows', 'slide', 'of')",16.04437331644695
58,"('brick', 'wall', 'be')",16.020024313160274
59,"('good', 'enough', 'guess')",16.017220401519747
60,"('than', 'or', 'equal')",15.85382559610629
61,"('and', 'drug', 'administration')",15.723523366797568
62,"(""'"", 'll', 'never')",15.484723137967684
63,"('kind', 'of', 'coin')",15.465580582965998
64,"('keep', 'track', 'of')",15.416724416624248
65,"('Refer', 'to', 'trial')",15.416432933636916
66,"('through', 'all', 'thing')",15.409769203355903
67,"('the', 'inevitable', 'return')",15.36434028840156
68,"('define', 'sqrt', 'x')",15.256968526711205
69,"('take', 'this', 'promise')",15.187000378293693
70,"('the', 'formal', 'parameter')",15.167943075598057
71,"('the', 'MIT', 'press')",15.042412193514206
72,"('part', 'the', 'Fuehrer')",15.042412193514199
73,"('part', 'the', 'Pope')",15.042412193514199
74,"('order', 'of', 'growth')",15.024514846799658
75,"('b', '0', '+')",15.007277465459026
76,"('+', 'x', '4')",14.960859396607923
77,"('change', 'my', 'mind')",14.944995827703274
78,"('generate', 'a', 'iterative')",14.920469367038454
79,"('’ve', 'got', 'to')",14.912390428299329
80,"('a', 'clinic', 'trial')",14.862753869182164
81,"('in', 'chapter', '3')",14.860344186219073
82,"('“I', '’ll', 'see')",14.833387743568714
83,"('enough', 'guess', 'x')",14.812649257270547
84,"('kept', 'my', 'eyes')",14.784108308876935
85,"('guess', 'x', 'guess')",14.725186416020208
86,"(""'"", 'll', 'want')",14.707115559304132
87,"('“You', 'don', '’t')",14.68428435576848
88,"('’t', 'worry', 'about')",14.677741509901715
89,"('“I', 'don', '’t')",14.664246602531936
90,"('don', '’t', 'know')",14.639371933892907
91,"('+', '5', '1')",14.635321713017373
92,"('point', 'of', 'view')",14.523639620540752
93,"('the', 'half', 'interval')",14.516343381846617
94,"('for', 'some', 'reason')",14.496727965057708
95,"('the', 'parking', 'lot')",14.410143978014684
96,"('have', 'fail', 'us')",14.407870920133487
97,"('the', 'Fermat', 't')",14.374393953065482
98,"('the', 'substitution', 'model')",14.305446599347995
99,"('dialect', 'of', 'Lisp')",14.254452987725362
100,"('y', 'x', 'y')",14.226508565352106
101,"('define', 'good', 'enough')",14.16608378743424
102,"('a', 'initial', 'guess')",14.152260486377148
103,"('guess', 'x', '0')",14.104830008763862
104,"('special', 'case', 'of')",14.103063937720488
105,"('process', 'generate', 'by')",14.097860453949021
106,"('', 'do', 'not')",14.055303974980223
107,"('y', '+', 'x')",14.023595151955888
108,"('show', 'slide', 'of')",14.014625973052901
109,"('y', '1', '0')",13.97296022842681
110,"('generate', 'a', 'recursive')",13.95363623097365
111,"('didn', '’t', 'look')",13.937550985353454
112,"('show', 'in', 'figure')",13.92381060506247
113,"('close', 'my', 'eyes')",13.909639190960796
114,"('a', 'fix', 'point')",13.897052702607283
115,"('people', 'of', 'capua')",13.87055439890015
116,"('fix', 'point', 'of')",13.797814583979747
117,"('the', 'square', '-roet')",13.713288597222636
118,"('process', 'exercise', '1')",13.698752910673761
119,"('logarithmic', 'number', 'of')",13.691584257854824
120,"('don', '’t', 'think')",13.67611042432278
