,trigram,PMI
0,"('Instructor', 'Julie', 'Zelenski')",28.488281625345618
1,"('epocum', 'del', 'mito')",24.962212813678033
2,"('la', 'epocum', 'del')",23.962212813678036
3,"('lum', 'lum', 'lum')",22.61578116141822
4,"('oh', 'oh', 'oh')",22.54717531439919
5,"('rude', 'boy', 'boy')",22.028850006708325
6,"('Dance', 'Dance', 'Dance')",21.78553174651733
7,"('human', 'interface', 'object')",21.585243355232713
8,"(""'m"", 'takin', ""'"")",20.73339412318216
9,"('here', 'rude', 'boy')",20.17086901158075
10,"('gonnon', 'live', 'forever')",20.12751604280766
11,"('number', 'number', 'number')",19.825705813120855
12,"('Baby', 'baby', 'take')",19.41945729238771
13,"('into', 'la', 'epocum')",18.97731970606824
14,"('get', 'lost', 'inside')",18.55282187754033
15,"('miss', 'my', 'lovin')",18.502178590695948
16,"('takin', ""'"", 'back')",18.055322218069517
17,"(""'"", 'mma', 'let')",17.8853972166272
18,"('gonnon', 'miss', 'my')",17.736643844332967
19,"('span', 'of', 'control')",17.600147236992754
20,"('come', 'here', 'rude')",17.45387811717581
21,"('sphere', 'of', 'influence')",17.144467753216563
22,"('I', ""'m"", 'takin')",17.1037137021718
23,"('ai', 'not', 'gonnon')",17.04812671666531
24,"(""'"", 'll', 'keep')",16.85564987323315
25,"('it', 'Baby', 'baby')",16.64330691466066
26,"('shook', 'his', 'head')",16.38975318423171
27,"('shook', 'her', 'head')",16.265271153550565
28,"('shake', 'her', 'head')",16.17412326549237
29,"('', 'ai', 'not')",16.021654505304117
30,"('my', 'lovin', ""'"")",15.908704590119267
31,"('“I', 'don', '’t')",15.86691347819573
32,"(""'"", 'll', 'never')",15.777647361231878
33,"('a', 'half', 'dozen')",15.757379702589585
34,"('be', 'gonnon', 'miss')",15.550828940961065
35,"('let', 'her', 'dance')",15.536996910378651
36,"('we', ""'"", 'll')",15.133791171457151
37,"('ll', 'never', 'find')",15.09058667289198
38,"('love', 'I', ""'m"")",15.068089792441079
39,"('mister', 'Raven', 'I')",14.881321280835351
40,"('ll', 'keep', 'on')",14.814497766566852
41,"('the', 'remembering', 'self')",14.778651088442771
42,"('the', 'experiencing', 'self')",14.626647994997722
43,"('didn', '’t', 'think')",14.52295907697837
44,"('I', ""'"", 'mma')",14.518751201450645
45,"('little', 'bit', 'more')",14.491960676310587
46,"('take', 'it', 'Baby')",14.340320383426757
