,trigram,PMI
0,"('“Noo', 't', '’ain')",29.347627796669983
1,"('Jiggelty', 'jolt', 'jiggelty')",27.555620838945813
2,"('jolt', 'jiggelty', 'jolt')",26.79008609258284
3,"('jiggelty', 'jolt', 'jiggelty')",26.41811731519588
4,"('t', '’ain', '’t')",25.41952071515177
5,"('la', 'la', 'la')",25.309182943642714
6,"('Quidditch', 'World', 'Cup')",24.710197876054686
7,"('haunt', 'control', 'your')",22.803307280446173
8,"('oh', 'oh', 'oooh')",22.80302105982409
9,"('oh', 'oh', 'oh')",21.823198941761717
10,"('minute', 'per', 'week')",21.389343614518648
11,"('Quidditch', 'world', 'Cup')",20.85221688092712
12,"('twenty', 'four', 'hour')",20.645134419760915
13,"('o', ""'"", 'clock')",20.643916441604247
14,"('tree', 'wantin', ""'"")",19.531948009961443
15,"('my', 'fortune', 'May')",19.31064019436875
16,"('his', 'walking', 'stick')",18.979114598774885
17,"('rain', 'rain', 'rain')",18.972996061928043
18,"('seek', 'my', 'fortune')",18.84115491106753
19,"('we', 'belong', 'together')",18.662920914254197
20,"('control', 'your', 'take')",18.523199361253432
21,"('Earth', ""'s"", 'surface')",18.458321017027128
22,"('absolve', 'you', 'sin')",18.37704252574407
23,"('his', 'wedding', 'ring')",18.05311518021866
24,"('in', '-', 'law')",17.887147521657926
25,"('five', 'o', ""'"")",17.643916441604244
26,"('“I', 'don', '’t')",17.616465930527788
27,"('mister', 'white', 'Mason')",17.348132299369407
28,"('fortune', 'May', 'I')",17.258692366702537
29,"('Baby', 'I', 'hate')",17.151777162786026
30,"('rang', 'the', 'bell')",16.889292391413647
31,"('of', 'tree', 'wantin')",16.861314168333017
32,"('Ministry', 'of', 'magic')",16.7882507061433
33,"('Uncle', 'Vernon', ""'s"")",16.674907816682367
34,"('said', 'mrs', 'Weasley')",16.556953110974028
35,"('the', 'public', 'domain')",16.504843211968225
36,"('Bill', 'and', 'Charlie')",16.367959473206692
37,"('a', 'violet', 'moon')",16.216735526863353
38,"('the', 'Siena', 'gate')",16.17879900860863
39,"('Miss', 'Abbott', 'who')",16.151059820412307
40,"('don', '’t', 'know')",16.143978159065046
41,"('the', 'Quidditch', 'World')",16.12633158871449
42,"('a', 'living', 'artifact')",16.016710918555365
43,"('percent', 'of', 'adult')",15.998817692082959
44,"('say', 'white', 'Mason')",15.942139939693572
45,"('hate', 'day', 'like')",15.932685693588716
46,"('audience', 'share', 'of')",15.870712866335271
47,"('the', 'World', 'Cup')",15.863297182880704
48,"('yes', 'say', 'Jack')",15.807185347774332
49,"('be', 'haunt', 'control')",15.763409064182937
50,"('merrier', 'so', 'on')",15.698438162592218
51,"('valley', 'of', 'fear')",15.676889597195597
52,"('a', 'artificial', 'person')",15.655254459481363
53,"('witch', 'and', 'wizard')",15.604998670507541
54,"('the', 'Killing', 'floor')",15.560228115244655
55,"('say', 'miss', 'Abbott')",15.503042496739678
56,"('fred', 'and', 'George')",15.463485801775455
57,"('penance', '', 'can')",15.435648122279904
58,"('under', 'a', 'violet')",15.311825295383077
59,"('your', 'take', 'only')",15.285431714030068
60,"('and', 'Aunt', 'Petunia')",15.276900808379974
61,"('belief', '', 'can')",15.113720027392546
62,"('who', ""'s"", 'gonnon')",15.092845206467008
63,"('mrs', 'Herriton', 'who')",15.079516336426643
64,"('rain', 'rain', 'when')",15.030053771084507
65,"('say', 'mister', 'Robert')",15.005542837268862
66,"('Puttin', ""'"", 'on')",14.979619915136269
67,"('dead', 'man', '’s')",14.960427834205824
68,"('do', 'oh', 'oh')",14.808667622965228
69,"('ai', 'not', 'never')",14.777041685036263
70,"('on', 'either', 'side')",14.742381510179815
71,"('onto', 'the', 'field')",14.72562638044301
72,"('Hermione', 'and', 'Ginny')",14.711913874424056
73,"('say', 'Uncle', 'Vernon')",14.627996550311366
74,"('say', 'mrs', 'Herriton')",14.299709140198477
75,"('', 'ai', 'not')",14.28386837352775
76,"('mister', 'Khodorkovsky', ""'s"")",14.245099181582265
77,"('I', 'don', '’t')",14.187328234204092
78,"('say', 'mister', 'Weasley')",14.167973302164246
79,"('a', 'young', 'lady')",14.1322577120666
80,"('can', 'not', 'absolve')",14.110029839251133
81,"('the', 'dining', 'room')",14.091336167358293
82,"('say', 'she', '“Noo')",14.087583372546344
83,"('hill', 'and', 'far')",14.006739347172925
84,"('say', 'mister', 'Crouch')",14.005542837268859
85,"('it', 'rain', 'rain')",13.983613455514774
86,"('my', 'little', 'brother')",13.979953099648881
87,"('at', 'all', 'event')",13.967843322617604
88,"('I', 'fall', 'asleep')",13.915284544404724
89,"('you', 'don', '’t')",13.704774348655448
90,"('all', 'you', 'belief')",13.678144972411385
91,"('wantin', ""'"", 'to')",13.59141512419854
92,"('get', 'rid', 'of')",13.591159723169703
93,"('a', 'little', 'farther')",13.587420424979957
94,"('Ron', 'and', 'Hermione')",13.56895592058201
95,"('that', '’s', 'tail')",13.533230616891121
96,"('the', 'little', 'One')",13.48082754605829
97,"('you', 'belief', '')",13.478525111160561
98,"('the', 'little', 'Ones')",13.454355334697091
99,"('more', 'the', 'merrier')",13.410124554715086
100,"('a', 'good', 'deal')",13.409380604805751
101,"('the', 'Manor', 'house')",13.400356778466264
102,"('Uncle', 'Vernon', 'have')",13.260634659164925
103,"('half', 'a', 'hour')",13.259845766951454
104,"('don', '’t', 'you')",13.190201175825685
105,"('hard', 'to', 'believe')",13.16105079727182
106,"('a', 'great', 'deal')",13.15046230744419
107,"('you', '', 'ai')",13.022845627384363
108,"('rain', 'it', 'rain')",12.983613455514774
109,"('rain', 'rain', 'it')",12.983613455514774
110,"('the', 'bad', 'giant')",12.951049377102677
111,"('across', 'the', 'field')",12.939333073913243
112,"(""'"", 'll', 'never')",12.939296827215902
113,"('or', 'at', 'least')",12.891543356960415
114,"('family', 'of', 'tree')",12.86131416833302
115,"('either', 'side', 'of')",12.850115961728157
116,"('a', 'few', 'minute')",12.844720042933798
117,"('we', ""'"", 'll')",12.836522779598432
118,"('the', 'Riddle', 'house')",12.833316185742373
119,"('go', 'Jack', 'say')",12.770015555183793
120,"('good', 'deal', 'of')",12.672773488723358
121,"('mrs', 'Weasley', ""'s"")",12.626288546749247
122,"('the', 'merrier', 'so')",12.61175841588474
123,"('the', 'top', 'box')",12.57393695044977
124,"('I', ""'"", 'll')",12.557049263054722
125,"('in', 'any', 'case')",12.544460866603771
126,"('why', '', 'shall')",12.51509195363722
