,trigram,PMI
0,"('ral', 'oo-ral-', 'i-do')",34.556160728241956
1,"('S', 'ral', 'oo-ral-')",33.681691610325814
2,"('Fizzy', 'fezzy', 'fuzzy')",32.9711982275208
3,"('fiddle', 'cum', 'faddle')",31.9711982275208
4,"('Li', 'Mon', 'Eag')",31.819195134075752
5,"('Li', 'Mon', 'Eags')",31.81919513407575
6,"('iddle', 'oom', 'pom')",31.762611605709385
7,"('kut', 'kut', 'kum')",31.551160047183593
8,"('Kut', 'kut', 'kut')",31.551160047183586
9,"('oom', 'pom', 'pom')",31.177649104988227
10,"('L', 'Frank', 'BAUM.')",29.74880580618435
11,"('H.', 'M.', 'Wogglebug')",29.71262346987771
12,"('L', 'Frank', 'BAUM')",28.748805806184354
13,"('l', 'Frank', 'Baum')",28.429169522804973
14,"('l', 'Frank', 'BAUM')",28.053660387712775
15,"('six', 'snubnosed', 'Princesse')",28.00157187656432
16,"('mrs', 'Clayton', 'Vernon')",27.414564449858133
17,"('L', 'Frank', 'Baum')",26.861280535442766
18,"('ha', 'hum', 'hum')",26.405943323163825
19,"('high', 'Coco', 'Lorum')",26.37293890418618
20,"('Antoinette', 'Seaver', 'Jones')",26.23840026756982
21,"('|', '|', '|')",25.461423223193865
22,"('long', 'eared', 'Hearer')",25.40134261918985
23,"('mrs', 'Antoinette', 'Seaver')",24.760061015883903
24,"('Merry', 'go', 'Round')",24.43381203411673
25,"('go', 'Round', 'Mountains')",24.393170049619386
26,"('page', 'line', 'art')",24.096488037661427
27,"('Rug-', 'ge', 'do')",24.047485590584813
28,"('line', 'art', 'drawing')",23.964170960626834
29,"('marry', 'Nimmie', 'Amee')",23.910588065878205
30,"('studd', 'gold', 'dishpan')",23.854994675536012
31,"('Marooner', ""'"", 'Rock')",23.77564374370273
32,"('nine', 'tiny', 'piglet')",23.71711007274539
33,"('diamond', 'studd', 'gold')",23.608354707952884
34,"('HOLLYWOOD', 'in', 'CALIFORNIA')",23.46693096081743
35,"('reg', ""'"", 'lar')",23.369168257927303
36,"('Josie', 'O', 'Gorman')",23.250800482873082
37,"('line', '-Art', 'draw')",23.196411167919624
38,"('please', 'visit', 'librivox.org')",23.045506433904016
39,"('soft', 'shell', 'crab')",22.975535748705795
40,"('visit', 'librivox.org', 'record')",22.938846325919727
41,"('b', ""'"", 'lieve')",22.934189683014548
42,"('invis', ""'"", 'ble')",22.931762945620008
43,"(""'r"", ""'"", 'ap')",22.8581059038947
44,"('little', 'Bo', 'Peep')",22.78746742655345
45,"('full', 'page', 'line')",22.73391795827672
46,"('John', 'O', 'Gorman')",22.474899226159934
47,"('great', 'Blue', 'Grotto')",22.457236743443527
48,"('Colonel', 'James', 'Hathaway')",22.354713198628072
49,"('by', 'l', 'Frank')",22.290963340704934
50,"('volunteer', 'please', 'visit')",22.259631239256866
51,"('Queen', 'Coo-ee', 'oh')",22.03904589602868
52,"('P', ""'r"", ""'"")",21.751190699978185
53,"('Tony', 'Seaver', ""'s"")",21.69503970874385
54,"('Arch', 'of', 'Phinis')",21.673062905730692
55,"('Slave', 'cry', 'Princess')",21.604810235328934
56,"('Rain', 'of', 'Stones')",21.41824900670187
57,"('Garment', 'of', 'Repulsion')",21.418249006701867
58,"('P', ""'"", 'rap')",21.405694133952423
59,"('Mantle', 'of', 'Immortality')",21.325139602310387
60,"('Butt', ""'n"", 'Bright')",21.126398035673663
61,"('reply', 'Dr', 'Leete')",21.056157649986687
62,"('sharpen', 'his', 'pencil')",21.02043984411653
63,"('Gran', 'pum', 'Jim')",21.015233342733563
64,"('Ol', ""'"", 'Swallertail')",20.998036165039174
65,"('the', 'Dudley', 'Markhams')",20.875044352265654
66,"('-Art', 'draw', 'full')",20.70455807158995
67,"('all', 'librivox', 'recording')",20.612333391238625
68,"('librivox', 'recording', 'all')",20.612333391238625
69,"('recording', 'all', 'librivox')",20.612333391238625
70,"('Gran', 'pum', 'Je')",20.527132381264995
71,"('Cragg', ""'s"", 'Crosse')",20.498542305305843
72,"('Cragg', ""'s"", 'Crossing')",20.386332801719817
73,"('pluck', 'up', 'courage')",20.385957455983682
74,"(""'"", 'pa', 'Jim')",20.36130001459397
75,"('Cap', ""'n"", 'Bill')",20.326351168269007
76,"('Girl', ""'"", 'shop')",20.306158460401505
77,"('line', 'art', 'draw')",20.28952057231111
78,"('Liberty', 'Girl', ""'"")",20.192995108819822
79,"('hand', 'clas', 'behind')",20.06134795940985
80,"('sooner', 'or', 'later')",19.994739073788868
81,"('gold', 'head', 'cane')",19.951211823814344
82,"('draw', 'full', 'page')",19.948483654476036
83,"('ma', ""'am"", 'say')",19.936936593545873
84,"('twenty', 'four', 'hour')",19.812717633757742
85,"('s', ""'"", 'pose')",19.69472374831916
