,trigram,PMI
0,"('Commercially', 'Prohibit', 'commercial')",32.83683850387102
1,"('Prohibit', 'commercial', 'distribution')",32.57380409803723
2,"('CHARGES', 'For', 'DOWNLOAD')",32.35141167670078
3,"('copyray', '1990', '1993')",32.35141167670078
4,"('Augustin', 'Alles', 'ist')",32.31076969220343
5,"('lieber', 'Augustin', 'Alles')",32.31076969220343
6,"('<<this', 'electronic', 'version')",31.573804098037225
7,"('World', 'Library', 'INC')",31.251876003149864
8,"('CARNEGIE', 'MELLON', 'university')",31.158766598758383
9,"('Ach', 'du', 'lieber')",31.08837727086698
10,"('du', 'lieber', 'Augustin')",31.08837727086698
11,"('Alles', 'ist', 'weg')",30.725807191482275
12,"('commercial', 'distribution', 'include')",30.31076969220343
13,"('Others', 'personal', 'USE')",30.158766598758383
14,"('project', 'Gutenberg', 'ETEXT')",29.910839085314798
15,"('chateau', 'd', ""'If"")",29.497701118951433
16,"('ist', 'weg', 'weg')",29.140844690761117
17,"('machine', 'READABLE', 'copies')",28.486341256786886
18,"('rosy', 'finger', 'Dawn')",28.293342620445245
19,"('G.', 'G.', 'image')",28.003948489706275
20,"('mis', ""'ess"", 'Yeobray')",27.782734259567114
21,"('weg', 'weg', 'weg')",27.55588219003996
22,"('use', 'Commercially', 'Prohibit')",27.108918049307817
23,"('mis', ""'ess"", 'Yeobright')",26.667257042147178
24,"('Comte', 'de', 'Salvieux')",26.216252093419143
25,"('new', 'York', 'Herald')",25.769027720081397
26,"('Palais', 'de', 'justice')",25.631289592697986
27,"('For', 'DOWNLOAD', 'time')",25.040344574445182
28,"('de', 'Saint', 'Meran')",24.953217687585347
29,"('please', 'visit', 'librivox.org')",24.81491466531626
30,"('READABLE', 'copies', 'may')",24.691161048675383
31,"('mrs', 'Hilton', 'Cubitt')",24.650971958559683
32,"('Mademoiselle', 'de', 'Saint')",24.368255186864193
33,"('mister', 'Jonas', 'Oldacre')",24.329043863672325
34,"('USE', 'only', 'And')",24.18621753221787
35,"('morning', 'rosy', 'finger')",24.035954777752597
36,"('volunteer', 'please', 'visit')",23.88530399320766
37,"('Falcon', ""'s"", 'Nest')",23.843164142120433
38,"('1990', '1993', 'by')",23.786119156119753
39,"('for', 'MEMBERSHIP', '>>')",23.511757960316736
40,"('personal', 'USE', 'only')",23.27368037346821
41,"('finger', 'Dawn', 'appear')",23.224180595937852
42,"('mister', 'Hilton', 'Cubitt')",23.06600945783853
43,"('Exeunt', 'Scene', 'second')",22.79100241033866
44,"('1993', 'by', 'World')",22.68658348256884
45,"('by', 'World', 'Library')",22.68658348256884
46,"(""'"", 'Paul', 'Jones')",22.502475821176212
47,"('or', 'Others', 'personal')",22.30202984263927
48,"('enter', 'Friar', 'Laurence')",22.249773605507848
49,"('such', 'copies', '1')",22.24468050174566
50,"('Paul', 'Jones', ""'"")",22.23944141534242
51,"('that', 'CHARGES', 'For')",22.206753433868894
52,"('only', 'And', '2')",21.923183126384078
53,"('at', 'Porto', 'Ferrajo')",21.89819984539822
54,"('about', 'Humpy', 'Dumpy')",21.81142205932683
55,"('M.', 'de', 'Salvieux')",21.8102597337433
56,"('MELLON', 'university', 'with')",21.77247296360739
57,"('distribution', 'include', 'by')",21.745477171622408
60,"('of', 'CARNEGIE', 'MELLON')",21.606818068165385
58,"('ETEXT', 'of', 'CARNEGIE')",21.606818068165385
59,"('Gutenberg', 'ETEXT', 'of')",21.606818068165385
61,"('cell', 'enter', 'Friar')",21.57170170039521
62,"('said', 'mrs', 'Yeobright')",21.439570321141215
63,"('by', 'project', 'Gutenberg')",21.345546564733773
64,"('all', 'librivox', 'recording')",21.34554656473377
65,"('librivox', 'recording', 'all')",21.34554656473377
66,"('recording', 'all', 'librivox')",21.34554656473377
67,"('Library', 'INC', 'and')",21.32686561256196
68,"('four', 'billion', 'year')",21.257386789617723
69,"('little', 'robber', 'maie')",21.24246724174074
70,"('mister', 'Sherlock', 'Holmes')",20.936726440893562
71,"('my', 'tame', 'sweetheart')",20.85156578961757
72,"('at', 'G.', 'G.')",20.83930615634465
73,"('rain', 'poure', 'down')",20.836910962472775
74,"('be', 'copyray', '1990')",20.695254997277452
75,"('lord', ""'s"", 'Prayer')",20.69341702261575
76,"('M.', 'de', 'Saint')",20.640334732300992
77,"('St', 'George', ""'s"")",20.552223739716755
78,"('deep', 'blue', 'sky')",20.517194604934037
79,"('Shakespeare', 'be', 'copyray')",20.502609919335057
80,"('M.', 'de', 'Villefort')",20.39522223446446
81,"('electronic', 'version', 'of')",20.34378366233159
82,"('Capulet', ""'s"", 'orchard')",20.31960218606342
83,"('Laurence', ""'"", 'cell')",20.29785810156774
84,"('Laurence', ""'s"", 'cell')",20.2462289997332
85,"('George', ""'s"", 'Hill')",20.162277221400743
86,"('Saint', 'Meran', ""'s"")",20.142724423979338
87,"('works', 'of', 'William')",20.121391240995145
88,"('with', 'permission', 'electronic')",20.01758546144392
89,"('the', 'Blue', 'Chamber')",19.91960070422496
90,"('king', ""'s"", 'attorney')",19.85258739600706
91,"('geese', 'and', 'duck')",19.68531958347444
92,"('public', 'domain', 'for')",19.65931514873059
93,"('shrugge', 'his', 'shoulder')",19.591588866707667
94,"('a', 'hackney', 'coach')",19.57443823422814
95,"('say', 'Grandfer', 'Cantle')",19.467862860820954
96,"('of', 'William', 'Shakespeare')",19.443319335882503
97,"('reign', 'of', 'Terror')",19.405184206995735
98,"('Edmond', 'Dantes', 'mate')",19.400892230215828
99,"('image', 'and', 'Etiquette')",19.400866194005737
100,"('university', 'with', 'permission')",19.339513556331287
101,"('DISTRIBUTED', 'or', 'use')",19.25218129318871
102,"('or', 'use', 'Commercially')",19.25218129318871
103,"('service', 'that', 'CHARGES')",19.131465306564657
104,"('clatter', 'of', 'hoof')",19.12139124099514
105,"('visit', 'librivox.org', 'this')",19.058340786524905
106,"('say', 'Timothy', 'Fairway')",19.05282536154211
107,"('Gulf', 'of', 'Mexico')",19.021855567444227
108,"('William', 'Shakespeare', 'be')",19.017183092164814
109,"('twenty', 'four', 'hour')",18.96693009333612
110,"('on', 'Christmas', 'eve')",18.962779300729874
111,"('provide', 'by', 'project')",18.91258715745767
112,"('a', 'librivox', 'recording')",18.785942339421847
113,"('o', ""'"", 'clock')",18.72894040401119
114,"('don', ""'t"", 'I')",18.693289472394564
115,"('sooner', 'or', 'later')",18.65673167869064
116,"('the', 'United', 'States')",18.639492785032232
117,"('of', 'King', 'Hans')",18.57824891596861
118,"('on', 'Christmas', 'Eve')",18.467368384987005
119,"('Friar', 'Laurence', ""'s"")",18.457733104926913
